AbsT,upper_Conf,lower_Conf,sensorMean
2016-03-15 08:50:28.687,20.592956854951453,20.348423119374615,20.470689987163034
2016-03-15 08:50:32.052,20.60055657520251,20.350823399123556,20.475689987163033
2016-03-15 08:50:36.792,20.596507164010653,20.34987281031541,20.473189987163032
2016-03-15 08:50:40.407,20.59379755504617,20.34758241927989,20.47068998716303
2016-03-15 08:50:44.273,20.590072448047277,20.34630752627879,20.468189987163033
2016-03-15 08:50:48.512,20.59025081397249,20.351129160353572,20.47068998716303
2016-03-15 08:50:52.752,20.592956854951453,20.348423119374615,20.470689987163034
2016-03-15 08:50:56.483,20.590072448047277,20.34630752627879,20.468189987163033
2016-03-15 08:51:00.846,20.59379755504617,20.34758241927989,20.47068998716303
2016-03-15 08:51:04.711,20.592956854951453,20.348423119374615,20.470689987163034
2016-03-15 08:51:08.566,20.597639586309096,20.33874038801697,20.468189987163033
2016-03-15 08:51:12.681,20.592966629889933,20.35341334443613,20.473189987163032
2016-03-15 08:51:16.411,20.596507164010653,20.34987281031541,20.473189987163032
2016-03-15 08:51:20.275,20.589727797919704,20.34165217640636,20.46568998716303
2016-03-15 08:51:24.392,20.590072448047277,20.34630752627879,20.468189987163033
2016-03-15 08:51:28.496,20.592956854951453,20.348423119374615,20.470689987163034
2016-03-15 08:51:32.736,20.592956854951453,20.348423119374615,20.470689987163034
2016-03-15 08:51:36.729,20.592956854951453,20.348423119374615,20.470689987163034
2016-03-15 08:51:40.215,20.58180852164152,20.349571452684543,20.46568998716303
2016-03-15 08:51:44.580,20.590072448047277,20.34630752627879,20.468189987163033
2016-03-15 08:51:48.070,20.596507164010653,20.34987281031541,20.473189987163032
2016-03-15 08:51:52.810,20.587706711998948,20.343673262327115,20.46568998716303
2016-03-15 08:51:57.049,20.592956854951453,20.348423119374615,20.470689987163034
2016-03-15 08:52:00.539,20.597639586309096,20.33874038801697,20.468189987163033
2016-03-15 08:52:04.155,20.58867178909854,20.35270818522752,20.47068998716303
2016-03-15 08:52:08.269,20.58867178909854,20.35270818522752,20.47068998716303
2016-03-15 08:52:12.134,20.58867178909854,20.35270818522752,20.47068998716303
2016-03-15 08:52:16.123,20.601293730286955,20.340086244039114,20.470689987163034
2016-03-15 08:52:20.114,20.589727797919704,20.34165217640636,20.46568998716303
2016-03-15 08:52:24.356,20.58867178909854,20.35270818522752,20.47068998716303
2016-03-15 08:52:28.847,20.599727797919705,20.351652176406354,20.47568998716303
2016-03-15 08:52:32.086,20.58867178909854,20.35270818522752,20.47068998716303
2016-03-15 08:52:36.463,20.596507164010653,20.34987281031541,20.473189987163032
2016-03-15 08:52:41.191,20.592966629889933,20.35341334443613,20.473189987163032
2016-03-15 08:52:44.681,20.58867178909854,20.35270818522752,20.47068998716303
2016-03-15 08:52:48.171,20.597639586309096,20.33874038801697,20.468189987163033
2016-03-15 08:52:51.911,20.599727797919705,20.351652176406354,20.47568998716303
2016-03-15 08:52:56.651,20.58851281468274,20.35286715964332,20.47068998716303
2016-03-15 08:53:00.140,20.580979160948008,20.355400813378058,20.468189987163033
2016-03-15 08:53:04.755,20.58867178909854,20.35270818522752,20.47068998716303
2016-03-15 08:53:08.995,20.59635507638257,20.350024897943495,20.473189987163032
2016-03-15 08:53:12.360,20.584892885966138,20.351487088359928,20.468189987163033
2016-03-15 08:53:16.725,20.592956854951453,20.348423119374615,20.470689987163034
2016-03-15 08:53:20.715,20.599727797919705,20.351652176406354,20.47568998716303
2016-03-15 08:53:24.205,20.59265324652132,20.353726727804744,20.473189987163032
2016-03-15 08:53:28.194,20.59635507638257,20.350024897943495,20.473189987163032
2016-03-15 08:53:32.060,20.59635507638257,20.350024897943495,20.473189987163032
2016-03-15 08:53:37.049,20.588375814219052,20.35800416010701,20.473189987163032
2016-03-15 08:53:40.289,20.60115013745716,20.3402298368689,20.47068998716303
2016-03-15 08:53:44.653,20.592956854951453,20.348423119374615,20.470689987163034
2016-03-15 08:53:48.269,20.59635507638257,20.350024897943495,20.473189987163032
2016-03-15 08:53:52.134,20.59379755504617,20.34758241927989,20.47068998716303
2016-03-15 08:53:56.874,20.59635507638257,20.350024897943495,20.473189987163032
2016-03-15 08:54:01.363,20.596507164010653,20.34987281031541,20.473189987163032
2016-03-15 08:54:04.353,20.58867178909854,20.35270818522752,20.47068998716303
2016-03-15 08:54:08.593,20.58867178909854,20.35270818522752,20.47068998716303
2016-03-15 08:54:12.832,20.60055657520251,20.350823399123556,20.475689987163033
2016-03-15 08:54:16.197,20.604634994529782,20.34174497979628,20.473189987163032
2016-03-15 08:54:20.813,20.596507164010653,20.34987281031541,20.473189987163032
2016-03-15 08:54:24.302,20.592966629889933,20.35341334443613,20.473189987163032
2016-03-15 08:54:28.667,20.59210238278105,20.354277591545014,20.473189987163032
2016-03-15 08:54:32.532,20.58851281468274,20.35286715964332,20.47068998716303
2016-03-15 08:54:36.897,20.58851281468274,20.35286715964332,20.47068998716303
2016-03-15 08:54:40.137,20.584892885966138,20.351487088359928,20.468189987163033
2016-03-15 08:54:45.377,20.589966620727463,20.346413353598603,20.468189987163033
2016-03-15 08:54:48.241,20.58867178909854,20.35270818522752,20.47068998716303
2016-03-15 08:54:52.856,20.581145220004668,20.355234754321398,20.468189987163033
2016-03-15 08:54:56.846,20.596507164010653,20.34987281031541,20.473189987163032
2016-03-15 08:55:00.711,20.583816807526535,20.36256316679953,20.473189987163032
2016-03-15 08:55:04.467,20.58480193536303,20.356578038963033,20.47068998716303
2016-03-15 08:55:08.316,20.584892885966138,20.351487088359928,20.468189987163033
2016-03-15 08:55:12.806,20.581145220004668,20.355234754321398,20.468189987163033
2016-03-15 08:55:16.061,20.592966629889933,20.35341334443613,20.473189987163032
2016-03-15 08:55:20.535,20.585702260565963,20.355677713760098,20.47068998716303
2016-03-15 08:55:24.651,20.593600183511796,20.34277979081427,20.468189987163033
2016-03-15 08:55:28.265,20.591319250014674,20.335060724311386,20.46318998716303
2016-03-15 08:55:33.130,20.586208436101643,20.34517153822442,20.46568998716303
2016-03-15 08:55:36.621,20.57915668616312,20.347223288162947,20.463189987163034
2016-03-15 08:55:41.360,20.57996662072746,20.3364133535986,20.45818998716303
2016-03-15 08:55:44.100,20.581145220004668,20.355234754321398,20.468189987163033
2016-03-15 08:55:48.090,20.595166470736874,20.33621350358919,20.46568998716303
2016-03-15 08:55:53.079,20.581145220004668,20.355234754321398,20.468189987163033
2016-03-15 08:55:56.210,20.59210238278105,20.354277591545014,20.473189987163032
2016-03-15 08:56:00.685,20.586208436101643,20.34517153822442,20.46568998716303
2016-03-15 08:56:04.299,20.577119542377886,20.354260431948177,20.46568998716303
2016-03-15 08:56:08.540,20.58480193536303,20.356578038963033,20.47068998716303
2016-03-15 08:56:12.654,20.580979160948008,20.355400813378058,20.468189987163033
2016-03-15 08:56:17.269,20.580979160948008,20.355400813378058,20.468189987163033
2016-03-15 08:56:20.884,20.589966620727463,20.346413353598603,20.468189987163033
2016-03-15 08:56:24.374,20.58480193536303,20.356578038963033,20.47068998716303
2016-03-15 08:56:28.613,20.581145220004668,20.355234754321398,20.468189987163033
2016-03-15 08:56:32.108,20.581145220004668,20.355234754321398,20.468189987163033
2016-03-15 08:56:36.223,20.56968000790577,20.356699966420297,20.463189987163034
2016-03-15 08:56:40.958,20.589966620727463,20.346413353598603,20.468189987163033
2016-03-15 08:56:44.323,20.58210238278105,20.344277591545012,20.46318998716303
2016-03-15 08:56:48.187,20.58480193536303,20.356578038963033,20.47068998716303
2016-03-15 08:56:52.678,20.595086807720705,20.341293166605354,20.46818998716303
2016-03-15 08:56:56.293,20.589966620727463,20.346413353598603,20.468189987163033
2016-03-15 08:57:00.907,20.581145220004668,20.355234754321398,20.468189987163033
2016-03-15 08:57:04.523,20.577119542377886,20.354260431948177,20.46568998716303
2016-03-15 08:57:08.889,20.577119542377886,20.354260431948177,20.46568998716303
2016-03-15 08:57:11.877,20.5860528121189,20.345327162207163,20.46568998716303
2016-03-15 08:57:16.492,20.57786913362423,20.35851084070183,20.46818998716303
2016-03-15 08:57:19.982,20.57381680752654,20.352563166799527,20.463189987163034
2016-03-15 08:57:25.096,20.592966629889933,20.35341334443613,20.473189987163032
2016-03-15 08:57:28.336,20.58915668616312,20.357223288162945,20.473189987163032
2016-03-15 08:57:31.957,20.581145220004668,20.355234754321398,20.468189987163033
2016-03-15 08:57:36.941,20.585702260565963,20.355677713760098,20.47068998716303
2016-03-15 08:57:40.806,20.594018400437403,20.357361573888664,20.475689987163033
2016-03-15 08:57:44.547,20.585702260565963,20.355677713760098,20.47068998716303
2016-03-15 08:57:48.661,20.586208436101643,20.34517153822442,20.46568998716303
2016-03-15 08:57:52.655,20.592966629889933,20.35341334443613,20.473189987163032
2016-03-15 08:57:56.641,20.605960651972715,20.345419322353344,20.47568998716303
2016-03-15 08:58:00.505,20.58915668616312,20.357223288162945,20.473189987163032
2016-03-15 08:58:04.495,20.58915668616312,20.357223288162945,20.473189987163032
2016-03-15 08:58:07.985,20.592966629889933,20.35341334443613,20.473189987163032
2016-03-15 08:58:12.350,20.58915668616312,20.357223288162945,20.473189987163032
2016-03-15 08:58:16.716,20.590810681964506,20.34556929236156,20.468189987163033
2016-03-15 08:58:20.580,20.57915668616312,20.347223288162947,20.463189987163034
2016-03-15 08:58:24.069,20.585702260565963,20.355677713760098,20.47068998716303
2016-03-15 08:58:28.059,20.585702260565963,20.355677713760098,20.47068998716303
2016-03-15 08:58:32.300,20.590810681964506,20.34556929236156,20.468189987163033
2016-03-15 08:58:36.540,20.585884126836977,20.33549584748908,20.46068998716303
2016-03-15 08:58:40.655,20.590810681964506,20.34556929236156,20.468189987163033
2016-03-15 08:58:44.898,20.567050327958217,20.36932964636784,20.46818998716303
2016-03-15 08:58:48.503,20.590810681964506,20.34556929236156,20.468189987163033
2016-03-15 08:58:52.492,20.57880554429569,20.357574430030375,20.468189987163033
2016-03-15 08:58:56.847,20.59076277736718,20.355617196958885,20.473189987163032
2016-03-15 08:59:00.838,20.59844068991976,20.347939284406305,20.473189987163032
2016-03-15 08:59:04.827,20.585702260565963,20.355677713760098,20.47068998716303
2016-03-15 08:59:08.068,20.590810681964506,20.34556929236156,20.468189987163033
2016-03-15 08:59:12.807,20.58915668616312,20.357223288162945,20.473189987163032
2016-03-15 08:59:16.547,20.587618967489423,20.35876100683664,20.473189987163032
2016-03-15 08:59:20.152,20.584018400437397,20.347361573888666,20.46568998716303
2016-03-15 08:59:24.141,20.58915668616312,20.357223288162945,20.473189987163032
2016-03-15 08:59:28.131,20.585702260565963,20.355677713760098,20.47068998716303
2016-03-15 08:59:32.372,20.590810681964506,20.34556929236156,20.468189987163033
2016-03-15 08:59:36.862,20.59076277736718,20.355617196958885,20.473189987163032
2016-03-15 08:59:40.101,20.587618967489423,20.35876100683664,20.473189987163032
2016-03-15 08:59:44.832,20.59076277736718,20.355617196958885,20.473189987163032
2016-03-15 08:59:49.071,20.58323201818892,20.348147956137144,20.46568998716303
2016-03-15 08:59:52.185,20.599261494064336,20.347118480261727,20.473189987163032
2016-03-15 08:59:56.426,20.599357437640283,20.35702253668578,20.47818998716303
2016-03-15 08:59:59.916,20.602400650967493,20.348979323358567,20.47568998716303
2016-03-15 09:00:04.780,20.601400400078198,20.344979574247866,20.473189987163032
2016-03-15 09:00:08.020,20.599357437640283,20.35702253668578,20.47818998716303
2016-03-15 09:00:12.760,20.59076277736718,20.355617196958885,20.473189987163032
2016-03-15 09:00:16.384,20.593232018188917,20.35814795613714,20.47568998716303
2016-03-15 09:00:20.480,20.59629470728435,20.355085267041716,20.475689987163033
2016-03-15 09:00:24.344,20.593232018188917,20.35814795613714,20.47568998716303
2016-03-15 09:00:28.835,20.599357437640283,20.35702253668578,20.47818998716303
2016-03-15 09:00:33.074,20.587618967489423,20.35876100683664,20.473189987163032
2016-03-15 09:00:36.690,20.601400400078198,20.344979574247866,20.473189987163032
2016-03-15 09:00:40.554,20.59629470728435,20.355085267041716,20.475689987163033
2016-03-15 09:00:44.793,20.59629470728435,20.355085267041716,20.475689987163033
2016-03-15 09:00:49.399,20.599357437640283,20.35702253668578,20.47818998716303
2016-03-15 09:00:52.639,20.602263495982477,20.354116478343585,20.47818998716303
2016-03-15 09:00:56.003,20.605141135323105,20.35623883900296,20.480689987163032
2016-03-15 09:01:00.493,20.601400400078198,20.344979574247866,20.473189987163032
2016-03-15 09:01:04.234,20.605141135323105,20.35623883900296,20.480689987163032
2016-03-15 09:01:08.598,20.596225515507594,20.355154458818472,20.475689987163033
2016-03-15 09:01:12.468,20.59629470728435,20.355085267041716,20.475689987163033
2016-03-15 09:01:16.943,20.59629470728435,20.355085267041716,20.475689987163033
2016-03-15 09:01:20.923,20.594151607523713,20.36722836680235,20.480689987163032
2016-03-15 09:01:24.038,20.591625500869053,20.359754473457013,20.475689987163033
2016-03-15 09:01:28.278,20.599357437640283,20.35702253668578,20.47818998716303
2016-03-15 09:01:32.768,20.597021721162864,20.359358253163197,20.47818998716303
2016-03-15 09:01:36.882,20.593232018188917,20.35814795613714,20.47568998716303
2016-03-15 09:01:40.122,20.602936472392052,20.358443501934012,20.480689987163032
2016-03-15 09:01:44.362,20.602936472392052,20.358443501934012,20.480689987163032
2016-03-15 09:01:48.227,20.586241972013003,20.370138002313066,20.478189987163034
2016-03-15 09:01:52.467,20.597799624465996,20.358580349860073,20.478189987163034
2016-03-15 09:01:56.072,20.592486470003326,20.368893504322738,20.480689987163032
2016-03-15 09:02:01.061,20.58796392373009,20.368416050595965,20.478189987163027
2016-03-15 09:02:04.052,20.582486470003325,20.358893504322737,20.47068998716303
2016-03-15 09:02:08.416,20.599357437640283,20.35702253668578,20.47818998716303
2016-03-15 09:02:12.907,20.602936472392052,20.358443501934012,20.480689987163032
2016-03-15 09:02:16.156,20.584842470459623,20.366537503866436,20.47568998716303
2016-03-15 09:02:20.138,20.594151607523713,20.36722836680235,20.480689987163032
2016-03-15 09:02:24.379,20.594151607523713,20.36722836680235,20.480689987163032
2016-03-15 09:02:28.368,20.602936472392052,20.358443501934012,20.480689987163032
2016-03-15 09:02:35.213,20.60323201818892,20.36814795613715,20.485689987163035
2016-03-15 09:02:36.579,20.58224370394505,20.36913627038101,20.47568998716303
2016-03-15 09:02:40.818,20.603008735438713,20.35337123888735,20.47818998716303
2016-03-15 09:02:44.182,20.59165380669499,20.369726167631075,20.480689987163032
2016-03-15 09:02:52.653,20.597021721162864,20.359358253163197,20.47818998716303
2016-03-15 09:02:53.268,20.60323201818892,20.36814795613715,20.485689987163035
2016-03-15 09:02:56.132,20.59165380669499,20.369726167631075,20.480689987163032
2016-03-15 09:02:59.996,20.591553520753376,20.35982645357269,20.475689987163033
2016-03-15 09:03:04.612,20.60132345063482,20.360056523691245,20.480689987163032
2016-03-15 09:03:08.352,20.607018315111915,20.35936165921415,20.483189987163033
2016-03-15 09:03:11.966,20.602936472392052,20.358443501934012,20.480689987163032
2016-03-15 09:03:16.082,20.60132345063482,20.360056523691245,20.480689987163032
2016-03-15 09:03:20.322,20.597021721162864,20.359358253163197,20.47818998716303
2016-03-15 09:03:24.062,20.590720359941688,20.370659614384376,20.480689987163032
2016-03-15 09:03:28.426,20.59165380669499,20.369726167631075,20.480689987163032
2016-03-15 09:03:32.906,20.60132345063482,20.360056523691245,20.480689987163032
2016-03-15 09:03:36.398,20.602936472392052,20.358443501934012,20.480689987163032
2016-03-15 09:03:40.502,20.597021721162864,20.359358253163197,20.47818998716303
2016-03-15 09:03:44.491,20.60323201818892,20.36814795613715,20.485689987163035
2016-03-15 09:03:48.356,20.60852370378401,20.357856270542058,20.483189987163033
2016-03-15 09:03:52.971,20.60323201818892,20.36814795613715,20.485689987163035
2016-03-15 09:03:56.836,20.616950925590213,20.36942904873585,20.49318998716303
2016-03-15 09:04:00.201,20.612868210380633,20.368511763945428,20.49068998716303
2016-03-15 09:04:04.440,20.612400650967498,20.358979323358565,20.48568998716303
2016-03-15 09:04:08.170,20.61734631942532,20.35903365490074,20.48818998716303
2016-03-15 09:04:12.525,20.614528946524246,20.356851027801817,20.48568998716303
2016-03-15 09:04:16.140,20.601553520753377,20.369826453572692,20.485689987163035
2016-03-15 09:04:21.130,20.614528946524246,20.356851027801817,20.48568998716303
2016-03-15 09:04:23.994,20.612936472392047,20.368443501934014,20.49068998716303
2016-03-15 09:04:28.485,20.59165380669499,20.369726167631075,20.480689987163032
2016-03-15 09:04:33.600,20.604078056961548,20.37730191736452,20.490689987163034
2016-03-15 09:04:36.714,20.601553520753377,20.369826453572692,20.485689987163035
2016-03-15 09:04:39.954,20.60766004822968,20.368719926096386,20.488189987163032
2016-03-15 09:04:45.193,20.60323201818892,20.36814795613715,20.485689987163035
2016-03-15 09:04:47.934,20.60766004822968,20.368719926096386,20.488189987163032
2016-03-15 09:04:52.923,20.612868210380633,20.368511763945428,20.49068998716303
2016-03-15 09:04:56.664,20.597640708502553,20.378739265823512,20.488189987163032
2016-03-15 09:05:00.528,20.611553520753375,20.37982645357269,20.495689987163033
2016-03-15 09:05:04.768,20.59865460428223,20.377725370043834,20.488189987163032
2016-03-15 09:05:08.508,20.61293022048761,20.37844975383845,20.49568998716303
2016-03-15 09:05:12.498,20.597640708502553,20.378739265823512,20.488189987163032
2016-03-15 09:05:15.987,20.61293022048761,20.37844975383845,20.49568998716303
2016-03-15 09:05:20.228,20.616079807639007,20.38030016668706,20.498189987163034
2016-03-15 09:05:23.967,20.606566948591485,20.379813025734578,20.49318998716303
2016-03-15 09:05:28.582,20.617660048229677,20.378719926096384,20.49818998716303
2016-03-15 09:05:32.322,20.606566948591485,20.379813025734578,20.49318998716303
2016-03-15 09:05:36.062,20.617660048229677,20.378719926096384,20.49818998716303
2016-03-15 09:05:39.927,20.617660048229677,20.378719926096384,20.49818998716303
2016-03-15 09:05:44.417,20.60754603910738,20.378833935218683,20.49318998716303
2016-03-15 09:05:48.407,20.606566948591485,20.379813025734578,20.49318998716303
2016-03-15 09:05:52.771,20.62286821038063,20.378511763945433,20.50068998716303
2016-03-15 09:05:56.386,20.60616473656204,20.39021523776402,20.49818998716303
2016-03-15 09:06:00.876,20.617660048229677,20.378719926096384,20.49818998716303
2016-03-15 09:06:04.735,20.611553520753375,20.37982645357269,20.495689987163033
2016-03-15 09:06:07.974,20.61387731111764,20.377502663208425,20.495689987163033
2016-03-15 09:06:12.339,20.611553520753375,20.37982645357269,20.495689987163033
2016-03-15 09:06:17.455,20.611553520753375,20.37982645357269,20.495689987163033
2016-03-15 09:06:20.445,20.611553520753375,20.37982645357269,20.495689987163033
2016-03-15 09:06:24.299,20.61064451418021,20.390735460145862,20.500689987163035
2016-03-15 09:06:28.539,20.61064451418021,20.390735460145862,20.500689987163035
2016-03-15 09:06:32.894,20.616566948591483,20.389813025734583,20.503189987163033
2016-03-15 09:06:36.384,20.61233712653965,20.389042847786413,20.50068998716303
2016-03-15 09:06:40.873,20.60616473656204,20.39021523776402,20.49818998716303
2016-03-15 09:06:43.988,20.611319510169015,20.38006046415705,20.495689987163033
2016-03-15 09:06:48.478,20.6227865448748,20.368593429451266,20.495689987163033
2016-03-15 09:06:52.718,20.626731875018635,20.379648099307424,20.50318998716303
2016-03-15 09:06:55.958,20.617660048229677,20.378719926096384,20.49818998716303
2016-03-15 09:07:00.073,20.624174529201994,20.37720544512407,20.50068998716303
2016-03-15 09:07:04.070,20.616566948591483,20.389813025734583,20.503189987163033
2016-03-15 09:07:08.928,20.622930220487614,20.388449753838454,20.505689987163034
2016-03-15 09:07:13.043,20.622424019289262,20.3789559550368,20.50068998716303
2016-03-15 09:07:16.782,20.626731875018635,20.379648099307424,20.50318998716303
2016-03-15 09:07:20.522,20.632786544874797,20.378593429451264,20.50568998716303
2016-03-15 09:07:25.012,20.62131951016901,20.390060464157052,20.50568998716303
2016-03-15 09:07:28.502,20.616079807639007,20.38030016668706,20.498189987163034
2016-03-15 09:07:32.366,20.632786544874797,20.378593429451264,20.50568998716303
2016-03-15 09:07:36.627,20.626731875018635,20.379648099307424,20.50318998716303
2016-03-15 09:07:40.846,20.631517730877274,20.379862243448787,20.50568998716303
2016-03-15 09:07:44.607,20.626731875018635,20.379648099307424,20.50318998716303
2016-03-15 09:07:48.076,20.615913590344178,20.40046638398188,20.50818998716303
2016-03-15 09:07:52.586,20.617640708502556,20.398739265823515,20.508189987163036
2016-03-15 09:07:56.921,20.61021001880865,20.40116995551741,20.50568998716303
2016-03-15 09:08:00.786,20.611734086051953,20.399645888274108,20.50568998716303
2016-03-15 09:08:04.276,20.615913590344178,20.40046638398188,20.50818998716303
2016-03-15 09:08:08.140,20.615913590344178,20.40046638398188,20.50818998716303
2016-03-15 09:08:12.505,20.620644514180206,20.40073546014586,20.510689987163033
2016-03-15 09:08:16.516,20.62209425954759,20.399285714778475,20.510689987163033
2016-03-15 09:08:20.380,20.62209425954759,20.399285714778475,20.510689987163033
2016-03-15 09:08:24.591,20.62116453443172,20.400215439894346,20.510689987163033
2016-03-15 09:08:28.585,20.620644514180206,20.40073546014586,20.510689987163033
2016-03-15 09:08:32.685,20.62209425954759,20.399285714778475,20.510689987163033
2016-03-15 09:08:36.675,20.626566948591485,20.399813025734577,20.51318998716303
2016-03-15 09:08:40.654,20.631553520753375,20.39982645357269,20.515689987163032
2016-03-15 09:08:44.019,20.62209425954759,20.399285714778475,20.510689987163033
2016-03-15 09:08:48.009,20.6211922303928,20.410187743933264,20.515689987163032
2016-03-15 09:08:52.373,20.632930220487612,20.398449753838452,20.515689987163032
2016-03-15 09:08:56.989,20.626566948591485,20.399813025734577,20.51318998716303
2016-03-15 09:09:00.229,20.635705757044178,20.39567421728188,20.51568998716303
2016-03-15 09:09:03.969,20.638615693125548,20.39776428120052,20.518189987163034
2016-03-15 09:09:08.834,20.61677328553358,20.409606688792483,20.51318998716303
2016-03-15 09:09:12.074,20.633418063222454,20.39796191110361,20.515689987163032
2016-03-15 09:09:16.817,20.62348811622182,20.407891858104243,20.515689987163032
2016-03-15 09:09:20.679,20.634509128932088,20.406870845393975,20.52068998716303
2016-03-15 09:09:24.293,20.63766004822968,20.398719926096387,20.518189987163034
2016-03-15 09:09:28.533,20.630608727201796,20.405771247124264,20.51818998716303
2016-03-15 09:09:33.266,20.628163111081527,20.40821686324454,20.518189987163034
2016-03-15 09:09:36.506,20.639692286702306,20.39668768762376,20.518189987163034
2016-03-15 09:09:40.245,20.628706430515532,20.39767354381053,20.51318998716303
2016-03-15 09:09:44.235,20.628706430515532,20.39767354381053,20.51318998716303
2016-03-15 09:09:48.474,20.62209425954759,20.399285714778475,20.510689987163033
2016-03-15 09:09:52.964,20.6449084847154,20.386471489610663,20.515689987163032
2016-03-15 09:09:56.829,20.622376997393225,20.419002976932838,20.52068998716303
2016-03-15 09:10:00.695,20.632930220487612,20.398449753838452,20.515689987163032
2016-03-15 09:10:04.817,20.64824071196836,20.3981392623577,20.52318998716303
2016-03-15 09:10:08.789,20.635705757044178,20.39567421728188,20.51568998716303
2016-03-15 09:10:12.654,20.640163084098308,20.39621689022776,20.518189987163034
2016-03-15 09:10:16.144,20.630608727201796,20.405771247124264,20.51818998716303
2016-03-15 09:10:20.508,20.646880795440374,20.404499178885686,20.52568998716303
2016-03-15 09:10:24.624,20.639692286702306,20.39668768762376,20.518189987163034
2016-03-15 09:10:28.364,20.633359143973063,20.408020830353,20.52068998716303
2016-03-15 09:10:33.353,20.635011571370455,20.406368402955607,20.52068998716303
2016-03-15 09:10:36.343,20.637071341938075,20.40930863238799,20.523189987163033
2016-03-15 09:10:40.458,20.634509128932088,20.406870845393975,20.52068998716303
2016-03-15 09:10:44.323,20.647433115542903,20.40894685878316,20.52818998716303
2016-03-15 09:10:47.938,20.64341806322245,20.40796191110361,20.52568998716303
2016-03-15 09:10:52.303,20.642424019289265,20.398955955036797,20.52068998716303
2016-03-15 09:10:56.917,20.64209425954759,20.419285714778475,20.530689987163033
2016-03-15 09:11:01.407,20.64209425954759,20.419285714778475,20.530689987163033
2016-03-15 09:11:04.272,20.64341806322245,20.40796191110361,20.52568998716303
2016-03-15 09:11:08.387,20.629366184254632,20.417013790071433,20.523189987163033
2016-03-15 09:11:12.627,20.65395498745558,20.407424986870485,20.530689987163033
