AbsT,Unnamed: 0,Temp,RelH,L1,L2,Occ,Act,Door,Win
2016-03-15 08:47:25,0,20.89,40.711999999999996,174.29,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:47:30,1,20.89,40.711999999999996,174.29,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:47:35,2,20.9,40.711999999999996,173.57,545.0999999999998,0.0,0.0,0.0,0.0
2016-03-15 08:47:40,3,20.9,40.711999999999996,171.43,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:47:45,4,20.9,40.711999999999996,171.43,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:47:50,5,20.89,40.711999999999996,172.86,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:47:55,6,20.885,40.711999999999996,170.715,545.0999999999998,0.0,0.0,0.0,0.0
2016-03-15 08:48:00,7,20.89,40.711999999999996,172.86,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:48:05,8,20.9,40.711999999999996,170.0,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:48:10,9,20.895,40.711999999999996,172.145,549.7,0.0,0.0,0.0,0.0
2016-03-15 08:48:15,10,20.89,40.711999999999996,171.43,533.6,0.0,0.0,0.0,0.0
2016-03-15 08:48:20,11,20.89,40.711999999999996,171.43,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:48:25,12,20.9,40.711999999999996,172.86,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:48:30,13,20.88,40.711999999999996,171.43,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:48:35,14,20.885,40.711999999999996,171.43,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:48:40,15,20.89,40.711999999999996,171.43,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:48:45,16,20.89,40.711999999999996,172.86,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:48:50,17,20.89,40.711999999999996,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:48:55,18,20.88,40.711999999999996,171.43,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:49:00,19,20.88,40.711999999999996,170.0,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:49:05,20,20.88,40.711999999999996,174.29,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:49:10,21,20.89,40.711999999999996,171.43,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:49:15,22,20.89,40.711999999999996,171.43,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:49:20,23,20.89,40.711999999999996,170.0,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:49:25,24,20.88,40.711999999999996,172.86,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:49:30,25,20.89,40.732,171.43,549.7,0.0,0.0,0.0,0.0
2016-03-15 08:49:35,26,20.89,40.711999999999996,171.43,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:49:40,27,20.88,40.711999999999996,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:49:45,28,20.88,40.711999999999996,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:49:50,29,20.885,40.732,172.86,554.3,0.0,0.0,0.0,0.0
2016-03-15 08:49:55,30,20.88,40.711999999999996,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:50:00,31,20.88,40.711999999999996,172.86,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:50:05,32,20.88,40.751999999999995,171.43,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:50:10,33,20.88,40.751999999999995,175.71,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:50:15,34,20.88,40.732,170.715,554.3,0.0,0.0,0.0,0.0
2016-03-15 08:50:20,35,20.88,40.751999999999995,170.0,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:50:25,36,20.88,40.751999999999995,174.29,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:50:30,37,20.88,40.751999999999995,172.145,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:50:35,38,20.88,40.711999999999996,174.29,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:50:40,39,20.88,40.751999999999995,171.43,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:50:45,40,20.88,40.751999999999995,172.86,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:50:50,41,20.87,40.751999999999995,177.14,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:50:55,42,20.88,40.751999999999995,172.86,558.9000000000002,0.0,0.0,0.0,0.0
2016-03-15 08:51:00,43,20.88,40.793,171.43,570.4,0.0,0.0,0.0,0.0
2016-03-15 08:51:05,44,20.88,40.751999999999995,172.86,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:51:10,45,20.88,40.751999999999995,172.86,570.4,0.0,0.0,0.0,0.0
2016-03-15 08:51:15,46,20.875,40.772499999999994,172.86,558.9000000000002,0.0,0.0,0.0,0.0
2016-03-15 08:51:20,47,20.87,40.751999999999995,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:51:25,48,20.88,40.793,171.43,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:51:30,49,20.88,40.793,178.57,565.8,0.0,0.0,0.0,0.0
2016-03-15 08:51:35,50,20.88,40.751999999999995,172.86,558.9000000000002,0.0,0.0,0.0,0.0
2016-03-15 08:51:40,51,20.87,40.751999999999995,172.86,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:51:45,52,20.88,40.793,172.86,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:51:50,53,20.88,40.751999999999995,175.71,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:51:55,54,20.88,40.772499999999994,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:52:00,55,20.88,40.751999999999995,174.29,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:52:05,56,20.87,40.793,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:52:10,57,20.87,40.751999999999995,171.43,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:52:15,58,20.875,40.793,172.145,558.9,0.0,0.0,0.0,0.0
2016-03-15 08:52:20,59,20.87,40.793,174.29,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:52:25,60,20.87,40.793,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:52:30,61,20.88,40.793,174.29,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:52:35,62,20.875,40.772499999999994,171.43,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:52:40,63,20.87,40.793,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:52:45,64,20.87,40.751999999999995,171.43,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:52:50,65,20.88,40.793,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:52:55,66,20.875,40.793,169.285,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:53:00,67,20.86,40.793,172.86,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:53:05,68,20.87,40.793,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:53:10,69,20.875,40.772499999999994,170.715,554.3,0.0,0.0,0.0,0.0
2016-03-15 08:53:15,70,20.88,40.751999999999995,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:53:20,71,20.88,40.751999999999995,171.43,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:53:25,72,20.87,40.751999999999995,172.86,575.0,0.0,0.0,0.0,0.0
2016-03-15 08:53:30,73,20.88,40.793,172.86,565.8,0.0,0.0,0.0,0.0
2016-03-15 08:53:35,74,20.88,40.751999999999995,173.575,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:53:40,75,20.88,40.751999999999995,171.43,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:53:45,76,20.88,40.751999999999995,171.43,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:53:50,77,20.88,40.793,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:53:55,78,20.88,40.772499999999994,171.43,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:54:00,79,20.88,40.751999999999995,171.43,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:54:05,80,20.87,40.751999999999995,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:54:10,81,20.87,40.793,172.86,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:54:15,82,20.88,40.772499999999994,170.715,545.0999999999998,0.0,0.0,0.0,0.0
2016-03-15 08:54:20,83,20.88,40.793,171.43,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:54:25,84,20.87,40.793,172.86,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:54:30,85,20.87,40.793,170.0,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:54:35,86,20.87,40.793,172.86,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:54:40,87,20.87,40.793,172.86,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:54:45,88,20.86,40.793,172.86,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:54:50,89,20.87,40.793,172.86,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:54:55,90,20.87,40.793,172.145,545.0999999999998,0.0,0.0,0.0,0.0
2016-03-15 08:55:00,91,20.87,40.793,168.57,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:55:05,92,20.86,40.793,171.43,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:55:10,93,20.865,40.793,171.43,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:55:15,94,20.87,40.793,175.71,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:55:20,95,20.86,40.793,171.43,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:55:25,96,20.87,40.793,172.86,538.2,0.0,0.0,0.0,0.0
2016-03-15 08:55:30,97,20.86,40.793,172.86,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:55:35,98,20.855,40.793,175.0,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:55:40,99,20.85,40.793,171.43,542.8,0.0,0.0,0.0,0.0
2016-03-15 08:55:45,100,20.86,40.793,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:55:50,101,20.86,40.793,172.145,549.7,0.0,0.0,0.0,0.0
2016-03-15 08:55:55,102,20.87,40.793,171.43,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:56:00,103,20.86,40.793,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:56:05,104,20.86,40.793,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:56:10,105,20.86,40.793,172.145,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:56:15,106,20.86,40.793,174.29,547.4,0.0,0.0,0.0,0.0
2016-03-15 08:56:20,107,20.86,40.793,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:56:25,108,20.86,40.793,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:56:30,109,20.86,40.793,174.29,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:56:35,110,20.85,40.793,170.0,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:56:40,111,20.86,40.793,175.71,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:56:45,112,20.86,40.793,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:56:50,113,20.86,40.793,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:56:55,114,20.865,40.793,173.575,554.3,0.0,0.0,0.0,0.0
2016-03-15 08:57:00,115,20.86,40.793,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:57:05,116,20.86,40.793,171.43,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:57:10,117,20.86,40.793,172.86,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:57:15,118,20.855,40.793,172.145,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:57:20,119,20.86,40.793,172.86,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:57:25,120,20.87,40.793,172.86,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:57:30,121,20.86,40.793,174.29,552.0,0.0,0.0,0.0,0.0
2016-03-15 08:57:35,122,20.86,40.793,174.29,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:57:40,123,20.86,40.793,172.86,565.8,0.0,0.0,0.0,0.0
2016-03-15 08:57:45,124,20.86,40.793,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:57:50,125,20.865,40.793,172.86,563.5,0.0,0.0,0.0,0.0
2016-03-15 08:57:55,126,20.87,40.793,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:58:00,127,20.86,40.793,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:58:05,128,20.86,40.793,172.86,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:58:10,129,20.865,40.793,172.86,563.5,0.0,0.0,0.0,0.0
2016-03-15 08:58:15,130,20.86,40.793,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:58:20,131,20.85,40.793,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:58:25,132,20.86,40.793,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:58:30,133,20.86,40.793,174.29,556.6,0.0,0.0,0.0,0.0
2016-03-15 08:58:35,134,20.85,40.793,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:58:40,135,20.86,40.793,177.14,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:58:45,136,20.84,40.834,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:58:50,137,20.86,40.793,172.86,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:58:55,138,20.855,40.793,172.86,563.5,0.0,0.0,0.0,0.0
2016-03-15 08:59:00,139,20.86,40.834,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:59:05,140,20.86,40.793,174.29,575.0,0.0,0.0,0.0,0.0
2016-03-15 08:59:10,141,20.86,40.8135,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:59:15,142,20.85,40.793,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 08:59:20,143,20.85,40.834,172.86,565.8,0.0,0.0,0.0,0.0
2016-03-15 08:59:25,144,20.86,40.834,174.29,565.8,0.0,0.0,0.0,0.0
2016-03-15 08:59:30,145,20.86,40.793,174.29,565.8,0.0,0.0,0.0,0.0
2016-03-15 08:59:35,146,20.86,40.834,172.86,565.8,0.0,0.0,0.0,0.0
2016-03-15 08:59:40,147,20.85,40.793,180.0,570.4,0.0,0.0,0.0,0.0
2016-03-15 08:59:45,148,20.86,40.834,177.14,565.8,0.0,0.0,0.0,0.0
2016-03-15 08:59:50,149,20.85,40.834,174.285,563.5,0.0,0.0,0.0,0.0
2016-03-15 08:59:55,150,20.86,40.834,175.71,561.2,0.0,0.0,0.0,0.0
2016-03-15 09:00:00,151,20.85,40.874,170.0,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:00:05,152,20.86,40.834,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:00:10,153,20.86,40.834,175.0,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:00:15,154,20.85,40.834,174.29,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:00:20,155,20.86,40.793,174.29,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:00:25,156,20.85,40.834,174.29,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:00:30,157,20.86,40.834,177.14,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:00:35,158,20.855,40.834,175.0,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:00:40,159,20.86,40.834,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:00:45,160,20.86,40.834,177.14,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:00:50,161,20.86,40.834,177.14,572.7,0.0,0.0,0.0,0.0
2016-03-15 09:00:55,162,20.86,40.834,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:01:00,163,20.86,40.834,174.29,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:01:05,164,20.86,40.834,174.29,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:01:10,165,20.85,40.834,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:01:15,166,20.86,40.834,175.71,577.3,0.0,0.0,0.0,0.0
2016-03-15 09:01:20,167,20.86,40.834,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:01:25,168,20.85,40.834,177.14,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:01:30,169,20.86,40.834,177.14,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:01:35,170,20.85,40.834,175.71,572.7,0.0,0.0,0.0,0.0
2016-03-15 09:01:40,171,20.86,40.834,175.71,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:01:45,172,20.86,40.834,177.14,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:01:50,173,20.85,40.834,177.14,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:01:55,174,20.86,40.834,175.71,586.5,0.0,0.0,0.0,0.0
2016-03-15 09:02:00,175,20.85,40.834,175.71,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:02:05,176,20.85,40.834,177.14,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:02:10,177,20.86,40.793,175.71,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:02:15,178,20.855,40.834,176.425,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:02:20,179,20.86,40.834,177.14,588.8,0.0,0.0,0.0,0.0
2016-03-15 09:02:25,180,20.86,40.834,178.57,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:02:30,181,20.86,40.834,180.0,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:02:35,182,20.85,40.834,176.425,586.5,0.0,0.0,0.0,0.0
2016-03-15 09:02:40,183,20.87,40.834,175.71,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:02:45,184,20.85,40.834,177.14,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:02:50,185,20.855,40.854,177.14,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:02:55,186,20.85,40.874,177.14,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:03:00,187,20.84,40.874,177.14,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:03:05,188,20.85,40.834,174.29,588.8,0.0,0.0,0.0,0.0
2016-03-15 09:03:10,189,20.86,40.834,178.57,588.8,0.0,0.0,0.0,0.0
2016-03-15 09:03:15,190,20.855,40.854,176.425,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:03:20,191,20.85,40.834,178.57,588.8,0.0,0.0,0.0,0.0
2016-03-15 09:03:25,192,20.85,40.834,175.71,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:03:30,193,20.85,40.834,177.14,581.9000000000002,0.0,0.0,0.0,0.0
2016-03-15 09:03:35,194,20.86,40.834,177.14,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:03:40,195,20.85,40.874,175.71,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:03:45,196,20.86,40.874,177.14,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:03:50,197,20.86,40.834,176.425,581.9000000000002,0.0,0.0,0.0,0.0
2016-03-15 09:03:55,198,20.86,40.874,177.14,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:04:00,199,20.86,40.874,177.14,588.8,0.0,0.0,0.0,0.0
2016-03-15 09:04:05,200,20.86,40.874,177.14,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:04:10,201,20.855,40.874,176.425,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:04:15,202,20.85,40.834,177.14,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:04:20,203,20.86,40.874,175.71,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:04:25,204,20.87,40.874,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:04:30,205,20.85,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:04:35,206,20.855,40.874,175.0,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:04:40,207,20.85,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:04:45,208,20.86,40.874,177.14,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:04:50,209,20.85,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:04:55,210,20.85,40.874,177.14,572.7,0.0,0.0,0.0,0.0
2016-03-15 09:05:00,211,20.86,40.874,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:05:05,212,20.85,40.834,174.29,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:05:10,213,20.845,40.854,175.0,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:05:15,214,20.85,40.874,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:05:20,215,20.86,40.874,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:05:25,216,20.85,40.834,175.71,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:05:30,217,20.86,40.834,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:05:35,218,20.855,40.834,175.0,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:05:40,219,20.86,40.834,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:05:45,220,20.86,40.874,175.71,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:05:50,221,20.86,40.854,177.855,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:05:55,222,20.86,40.874,174.29,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:06:00,223,20.86,40.874,172.86,556.6,0.0,0.0,0.0,0.0
2016-03-15 09:06:05,224,20.86,40.874,175.71,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:06:10,225,20.86,40.874,175.71,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:06:15,226,20.86,40.874,175.0,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:06:20,227,20.86,40.874,174.29,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:06:25,228,20.86,40.874,175.71,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:06:30,229,20.86,40.874,175.71,568.0999999999998,0.0,0.0,0.0,0.0
2016-03-15 09:06:35,230,20.86,40.874,172.86,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:06:40,231,20.86,40.874,174.29,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:06:45,232,20.85,40.874,175.71,565.8,0.0,0.0,0.0,0.0
2016-03-15 09:06:50,233,20.85,40.874,175.71,556.6,0.0,0.0,0.0,0.0
2016-03-15 09:06:55,234,20.86,40.874,177.145,572.7,0.0,0.0,0.0,0.0
2016-03-15 09:07:00,235,20.86,40.874,174.29,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:07:05,236,20.86,40.874,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:07:10,237,20.86,40.874,174.29,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:07:15,238,20.855,40.874,176.425,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:07:20,239,20.86,40.874,174.29,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:07:25,240,20.86,40.874,174.29,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:07:30,241,20.86,40.874,176.425,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:07:35,242,20.86,40.874,177.14,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:07:40,243,20.87,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:07:45,244,20.86,40.874,174.29,561.2,0.0,0.0,0.0,0.0
2016-03-15 09:07:50,245,20.86,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:07:55,246,20.86,40.874,177.14,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:08:00,247,20.85,40.874,174.29,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:08:05,248,20.86,40.874,174.29,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:08:10,249,20.86,40.874,175.71,552.0,0.0,0.0,0.0,0.0
2016-03-15 09:08:15,250,20.865,40.874,176.425,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:08:20,251,20.86,40.874,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:08:25,252,20.86,40.874,174.29,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:08:30,253,20.87,40.874,177.14,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:08:35,254,20.865,40.874,175.715,568.0999999999998,0.0,0.0,0.0,0.0
2016-03-15 09:08:40,255,20.88,40.874,177.14,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:08:45,256,20.86,40.874,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:08:50,257,20.87,40.874,174.29,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:08:55,258,20.87,40.874,174.29,572.7,0.0,0.0,0.0,0.0
2016-03-15 09:09:00,259,20.86,40.874,174.29,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:09:05,260,20.86,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:09:10,261,20.86,40.874,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:09:15,262,20.86,40.874,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:09:20,263,20.87,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:09:25,264,20.88,40.874,175.71,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:09:30,265,20.86,40.874,177.14,572.7,0.0,0.0,0.0,0.0
2016-03-15 09:09:35,266,20.87,40.874,172.86,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:09:40,267,20.86,40.874,174.29,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:09:45,268,20.86,40.874,174.29,570.4,0.0,0.0,0.0,0.0
2016-03-15 09:09:50,269,20.86,40.874,175.71,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:09:55,270,20.87,40.874,176.425,572.7,0.0,0.0,0.0,0.0
2016-03-15 09:10:00,271,20.87,40.874,175.71,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:10:05,272,20.88,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:10:10,273,20.86,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:10:15,274,20.86,40.874,174.29,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:10:20,275,20.86,40.874,178.57,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:10:25,276,20.87,40.874,177.14,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:10:30,277,20.86,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:10:35,278,20.865,40.874,174.29,572.7,0.0,0.0,0.0,0.0
2016-03-15 09:10:40,279,20.87,40.874,175.71,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:10:45,280,20.88,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:10:50,281,20.87,40.874,178.57,581.9000000000002,0.0,0.0,0.0,0.0
2016-03-15 09:10:55,282,20.88,40.874,177.14,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:11:00,283,20.88,40.874,175.71,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:11:05,284,20.87,40.874,175.71,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:11:10,285,20.875,40.874,177.14,577.3,0.0,0.0,0.0,0.0
2016-03-15 09:11:15,286,20.87,40.874,175.71,579.6,0.0,0.0,0.0,0.0
2016-03-15 09:11:20,287,20.88,40.834,177.14,584.2,0.0,0.0,0.0,0.0
2016-03-15 09:11:25,288,20.88,40.874,177.14,575.0,0.0,0.0,0.0,0.0
2016-03-15 09:11:30,289,20.88,40.874,175.71,579.6,0.0,0.0,0.0,0.0
