AbsT,RelH
2016-03-29 13:39:55,46.382
2016-03-29 13:40:00,46.382
2016-03-29 13:40:05,46.382
2016-03-29 13:40:10,46.382
2016-03-29 13:40:15,46.382
2016-03-29 13:40:20,46.382
2016-03-29 13:40:25,46.382
2016-03-29 13:40:30,46.382
2016-03-29 13:40:35,46.382
2016-03-29 13:40:40,46.382
2016-03-29 13:40:45,46.422
2016-03-29 13:40:50,46.382
2016-03-29 13:40:55,46.422
2016-03-29 13:41:00,46.382
2016-03-29 13:41:05,46.382
2016-03-29 13:41:10,46.382
2016-03-29 13:41:15,46.382
2016-03-29 13:41:20,46.382
2016-03-29 13:41:25,46.382
2016-03-29 13:41:30,46.382
2016-03-29 13:41:35,46.382
2016-03-29 13:41:40,46.382
2016-03-29 13:41:45,46.382
2016-03-29 13:41:50,46.382
2016-03-29 13:41:55,46.382
2016-03-29 13:42:00,46.382
2016-03-29 13:42:05,46.382
2016-03-29 13:42:10,46.382
2016-03-29 13:42:15,46.382
2016-03-29 13:42:20,46.342
2016-03-29 13:42:25,46.342
2016-03-29 13:42:30,46.3215
2016-03-29 13:42:35,46.301
2016-03-29 13:42:40,46.301
2016-03-29 13:42:45,46.301
2016-03-29 13:42:50,46.301
2016-03-29 13:42:55,46.301
2016-03-29 13:43:00,46.301
2016-03-29 13:43:05,46.261
2016-03-29 13:43:10,46.22
2016-03-29 13:43:15,46.22
2016-03-29 13:43:20,46.22
2016-03-29 13:43:25,46.22
2016-03-29 13:43:30,46.22
2016-03-29 13:43:35,46.138999999999996
2016-03-29 13:43:40,46.138999999999996
2016-03-29 13:43:45,46.138999999999996
2016-03-29 13:43:50,46.138999999999996
2016-03-29 13:43:55,46.138999999999996
2016-03-29 13:44:00,46.058
2016-03-29 13:44:05,46.058
2016-03-29 13:44:10,46.058
2016-03-29 13:44:15,45.977
2016-03-29 13:44:20,46.016999999999996
2016-03-29 13:44:25,46.058
2016-03-29 13:44:30,46.037499999999994
2016-03-29 13:44:35,46.058
2016-03-29 13:44:40,45.977
2016-03-29 13:44:45,45.977
2016-03-29 13:44:50,45.896
2016-03-29 13:44:55,45.937
2016-03-29 13:45:00,45.937
2016-03-29 13:45:05,45.896
2016-03-29 13:45:10,45.896
2016-03-29 13:45:15,45.8755
2016-03-29 13:45:20,45.775
2016-03-29 13:45:25,45.775
2016-03-29 13:45:30,45.733999999999995
2016-03-29 13:45:35,45.733999999999995
2016-03-29 13:45:40,45.733999999999995
2016-03-29 13:45:45,45.733999999999995
2016-03-29 13:46:35,45.571999999999996
2016-03-29 13:46:40,45.571999999999996
2016-03-29 13:46:45,45.571999999999996
2016-03-29 13:46:50,45.5115
2016-03-29 13:46:55,45.37
2016-03-29 13:47:00,45.288000000000004
2016-03-29 13:47:05,45.167
2016-03-29 13:47:10,45.329
2016-03-29 13:47:15,45.41
2016-03-29 13:47:20,45.37
2016-03-29 13:47:25,45.37
2016-03-29 13:47:30,45.32899999999999
2016-03-29 13:47:35,45.248000000000005
2016-03-29 13:47:40,45.32899999999999
2016-03-29 13:47:45,45.32899999999999
2016-03-29 13:47:50,45.32899999999999
2016-03-29 13:47:55,45.248000000000005
2016-03-29 13:48:00,45.248000000000005
2016-03-29 13:48:05,45.288000000000004
2016-03-29 13:48:10,45.248000000000005
2016-03-29 13:48:15,45.248000000000005
2016-03-29 13:48:20,45.248000000000005
2016-03-29 13:48:25,45.248000000000005
2016-03-29 13:48:30,45.147
2016-03-29 13:48:35,45.208
2016-03-29 13:48:40,45.248000000000005
2016-03-29 13:48:45,45.248000000000005
2016-03-29 13:48:50,45.248000000000005
2016-03-29 13:48:55,45.248000000000005
2016-03-29 13:49:00,45.167
2016-03-29 13:49:05,45.208
2016-03-29 13:49:10,45.248000000000005
2016-03-29 13:49:15,45.248000000000005
2016-03-29 13:49:20,45.248000000000005
2016-03-29 13:49:25,45.248000000000005
2016-03-29 13:49:30,45.268
2016-03-29 13:49:35,45.248000000000005
2016-03-29 13:49:40,45.248000000000005
2016-03-29 13:49:45,45.248000000000005
2016-03-29 13:49:50,45.248000000000005
2016-03-29 13:49:55,45.248000000000005
2016-03-29 13:50:00,45.248000000000005
2016-03-29 13:50:05,45.248000000000005
2016-03-29 13:50:10,45.248000000000005
2016-03-29 13:50:15,45.167
2016-03-29 13:50:20,45.126999999999995
2016-03-29 13:50:25,45.167
2016-03-29 13:50:30,45.147
2016-03-29 13:50:35,45.086000000000006
2016-03-29 13:50:40,45.126999999999995
2016-03-29 13:50:45,45.167
2016-03-29 13:50:50,45.147
2016-03-29 13:50:55,45.086000000000006
2016-03-29 13:51:00,45.086000000000006
2016-03-29 13:51:10,45.11333333333332
2016-03-29 13:51:15,45.086000000000006
2016-03-29 13:51:20,45.126999999999995
2016-03-29 13:51:25,45.086000000000006
2016-03-29 13:51:30,45.005
2016-03-29 13:51:35,45.086000000000006
2016-03-29 13:51:40,45.086000000000006
2016-03-29 13:51:45,45.086000000000006
2016-03-29 13:51:50,45.0655
2016-03-29 13:51:55,45.086000000000006
2016-03-29 13:52:00,45.005
2016-03-29 13:52:05,45.045
2016-03-29 13:52:10,45.005
2016-03-29 13:52:15,45.005
2016-03-29 13:52:20,45.005
2016-03-29 13:52:25,45.005
2016-03-29 13:52:30,45.005
2016-03-29 13:52:35,45.005
2016-03-29 13:52:40,45.005
2016-03-29 13:52:45,45.005
2016-03-29 13:52:50,45.005
2016-03-29 13:52:55,45.005
2016-03-29 13:53:00,45.005
2016-03-29 13:53:05,45.005
2016-03-29 13:53:10,45.005
2016-03-29 13:53:15,44.965
2016-03-29 13:53:20,44.924
2016-03-29 13:53:25,44.843
2016-03-29 13:53:30,44.803000000000004
2016-03-29 13:53:35,44.863
2016-03-29 13:53:40,44.924
2016-03-29 13:53:45,44.924
2016-03-29 13:53:50,44.883
2016-03-29 13:53:55,44.883
2016-03-29 13:54:00,44.883
2016-03-29 13:54:05,44.883
2016-03-29 13:54:10,44.843
2016-03-29 13:54:15,44.843
2016-03-29 13:54:20,44.762
2016-03-29 13:54:25,44.762
2016-03-29 13:54:30,44.843
2016-03-29 13:54:35,44.803000000000004
2016-03-29 13:54:40,44.843
2016-03-29 13:54:45,44.803000000000004
2016-03-29 13:54:50,44.803000000000004
2016-03-29 13:54:55,44.843
2016-03-29 13:55:00,44.721000000000004
2016-03-29 13:55:05,44.681000000000004
2016-03-29 13:55:10,44.7415
2016-03-29 13:55:15,44.762
2016-03-29 13:55:20,44.762
2016-03-29 13:55:25,44.721000000000004
2016-03-29 13:55:30,44.721000000000004
2016-03-29 13:55:35,44.681000000000004
2016-03-29 13:55:40,44.681000000000004
2016-03-29 13:55:45,44.681000000000004
2016-03-29 13:55:50,44.70100000000001
2016-03-29 13:55:55,44.681000000000004
2016-03-29 13:56:00,44.681000000000004
2016-03-29 13:56:05,44.681000000000004
2016-03-29 13:56:10,44.681000000000004
2016-03-29 13:56:15,44.681000000000004
2016-03-29 13:56:20,44.681000000000004
2016-03-29 13:56:25,44.681000000000004
2016-03-29 13:56:30,44.681000000000004
2016-03-29 13:56:35,44.681000000000004
2016-03-29 13:56:40,44.681000000000004
2016-03-29 13:56:45,44.681000000000004
2016-03-29 13:56:50,44.681000000000004
2016-03-29 13:56:55,44.681000000000004
2016-03-29 13:57:00,44.641000000000005
2016-03-29 13:57:05,44.641000000000005
2016-03-29 13:57:10,44.641000000000005
2016-03-29 13:57:15,44.641000000000005
2016-03-29 13:57:20,44.6
2016-03-29 13:57:25,44.56
2016-03-29 13:57:30,44.519
2016-03-29 13:57:35,44.6
2016-03-29 13:57:40,44.519
2016-03-29 13:57:45,44.478
2016-03-29 13:57:50,44.519
2016-03-29 13:57:55,44.56
2016-03-29 13:58:00,44.56
2016-03-29 13:58:05,44.519
2016-03-29 13:58:10,44.56
2016-03-29 13:58:15,44.478
2016-03-29 13:58:20,44.478
2016-03-29 13:58:25,44.519
2016-03-29 13:58:30,44.4985
2016-03-29 13:58:35,44.519
2016-03-29 13:58:40,44.519
2016-03-29 13:58:45,44.56
2016-03-29 13:58:50,44.4785
2016-03-29 13:58:55,44.478
2016-03-29 13:59:00,44.438
2016-03-29 13:59:05,44.438
2016-03-29 13:59:10,44.438
2016-03-29 13:59:15,44.438
2016-03-29 13:59:20,44.438
2016-03-29 13:59:25,44.438
2016-03-29 13:59:30,44.316
2016-03-29 13:59:35,44.357
2016-03-29 13:59:40,44.357
2016-03-29 13:59:45,44.357
