,AbsT,Temp,RelH,L1,L2,Occ,Act,Door,Win
68,2016-03-15 08:53:05,20.74,39.983,215.71,667.0,0.0,0.0,0,0
69,2016-03-15 08:53:10,20.74,39.983,215.71,667.0,0.0,0.0,0,0
70,2016-03-15 08:53:15,20.74,39.983,215.71,657.8,0.0,0.0,0,0
71,2016-03-15 08:53:20,20.74,39.983,216.425,655.5,0.0,0.0,0,0
72,2016-03-15 08:53:25,20.74,40.023,217.14,671.6,0.0,0.0,0,0
73,2016-03-15 08:53:30,20.74,40.023,217.14,657.8,0.0,0.0,0,0
74,2016-03-15 08:53:35,20.75,39.983,212.86,676.2,0.0,0.0,0,0
75,2016-03-15 08:53:40,20.735,39.983,217.855,657.8,0.0,0.0,0,0
76,2016-03-15 08:53:45,20.74,39.983,215.71,662.4,0.0,0.0,0,0
77,2016-03-15 08:53:50,20.74,39.983,214.29,662.4,0.0,0.0,0,0
78,2016-03-15 08:53:55,20.74,39.983,217.14,657.8,0.0,0.0,0,0
79,2016-03-15 08:54:00,20.74,39.983,213.575,662.4,0.0,0.0,0,0
80,2016-03-15 08:54:05,20.74,39.983,212.86,662.4,0.0,0.0,0,0
81,2016-03-15 08:54:10,20.74,39.983,217.14,653.2,0.0,0.0,0,0
82,2016-03-15 08:54:15,20.73,39.983,212.86,653.2,0.0,0.0,0,0
83,2016-03-15 08:54:20,20.74,39.983,214.29,655.5,0.0,0.0,0,0
84,2016-03-15 08:54:25,20.74,39.983,214.29,653.2,0.0,0.0,0,0
85,2016-03-15 08:54:30,20.74,39.983,215.71,653.2,0.0,0.0,0,0
86,2016-03-15 08:54:35,20.74,39.983,210.0,657.8,0.0,0.0,0,0
87,2016-03-15 08:54:40,20.735,39.983,214.29,655.5,0.0,0.0,0,0
88,2016-03-15 08:54:45,20.74,39.983,215.71,648.6,0.0,0.0,0,0
89,2016-03-15 08:54:50,20.74,39.983,214.29,662.4,0.0,0.0,0,0
90,2016-03-15 08:54:55,20.74,40.023,215.71,653.2,0.0,0.0,0,0
91,2016-03-15 08:55:00,20.745,40.003,214.285,655.5,0.0,0.0,0,0
92,2016-03-15 08:55:05,20.74,40.023,214.29,653.2,0.0,0.0,0,0
93,2016-03-15 08:55:10,20.74,40.023,215.71,648.6,0.0,0.0,0,0
94,2016-03-15 08:55:15,20.74,40.023,214.29,653.2,0.0,0.0,0,0
95,2016-03-15 08:55:20,20.735,40.003,212.855,660.0999999999999,0.0,0.0,0,0
96,2016-03-15 08:55:25,20.72,40.023,215.71,667.0,0.0,0.0,0,0
97,2016-03-15 08:55:30,20.73,40.023,214.29,657.8,0.0,0.0,0,0
98,2016-03-15 08:55:35,20.73,40.023,217.14,662.4,0.0,0.0,0,0
99,2016-03-15 08:55:40,20.73,40.023,216.425,655.5,0.0,0.0,0,0
100,2016-03-15 08:55:45,20.72,40.023,215.71,662.4,0.0,0.0,0,0
101,2016-03-15 08:55:50,20.74,40.023,214.29,657.8,0.0,0.0,0,0
102,2016-03-15 08:55:55,20.74,40.023,217.14,657.8,0.0,0.0,0,0
103,2016-03-15 08:56:00,20.73,39.983,217.14,653.2,0.0,0.0,0,0
104,2016-03-15 08:56:05,20.74,40.003,216.425,662.4,0.0,0.0,0,0
105,2016-03-15 08:56:10,20.74,39.983,215.71,662.4,0.0,0.0,0,0
106,2016-03-15 08:56:15,20.74,39.983,218.57,671.6,0.0,0.0,0,0
107,2016-03-15 08:56:20,20.73,40.023,215.71,667.0,0.0,0.0,0,0
108,2016-03-15 08:56:25,20.74,40.023,217.145,664.7,0.0,0.0,0,0
109,2016-03-15 08:56:30,20.74,40.023,214.29,667.0,0.0,0.0,0,0
110,2016-03-15 08:56:35,20.74,40.023,214.29,662.4,0.0,0.0,0,0
111,2016-03-15 08:56:40,20.73,40.023,217.14,671.6,0.0,0.0,0,0
112,2016-03-15 08:56:45,20.735,40.023,215.0,664.7,0.0,0.0,0,0
113,2016-03-15 08:56:50,20.73,40.023,217.14,662.4,0.0,0.0,0,0
114,2016-03-15 08:56:55,20.73,40.023,218.57,676.2,0.0,0.0,0,0
115,2016-03-15 08:57:00,20.74,40.023,217.855,671.6,0.0,0.0,0,0
116,2016-03-15 08:57:05,20.74,40.023,217.14,667.0,0.0,0.0,0,0
117,2016-03-15 08:57:10,20.73,40.023,215.71,671.6,0.0,0.0,0,0
118,2016-03-15 08:57:15,20.74,39.983,217.14,671.6,0.0,0.0,0,0
119,2016-03-15 08:57:20,20.74,40.023,215.715,669.3,0.0,0.0,0,0
120,2016-03-15 08:57:25,20.74,40.023,218.57,671.6,0.0,0.0,0,0
121,2016-03-15 08:57:30,20.74,40.023,217.14,671.6,0.0,0.0,0,0
122,2016-03-15 08:57:35,20.74,39.983,218.57,671.6,0.0,0.0,0,0
123,2016-03-15 08:57:40,20.74,40.023,216.425,673.9000000000001,0.0,0.0,0,0
124,2016-03-15 08:57:45,20.73,40.023,212.86,671.6,0.0,0.0,0,0
125,2016-03-15 08:57:50,20.74,40.023,214.29,676.2,0.0,0.0,0,0
126,2016-03-15 08:57:55,20.73,40.023,220.0,676.2,0.0,0.0,0,0
127,2016-03-15 08:58:00,20.74,40.023,217.855,667.0,0.0,0.0,0,0
128,2016-03-15 08:58:05,20.74,39.983,218.57,662.4,0.0,0.0,0,0
129,2016-03-15 08:58:10,20.74,40.023,218.57,680.8,0.0,0.0,0,0
130,2016-03-15 08:58:15,20.73,40.023,220.0,680.8,0.0,0.0,0,0
131,2016-03-15 08:58:20,20.735,40.023,218.57,673.9000000000001,0.0,0.0,0,0
132,2016-03-15 08:58:25,20.74,40.064,218.57,680.8,0.0,0.0,0,0
133,2016-03-15 08:58:30,20.73,40.023,221.43,680.8,0.0,0.0,0,0
134,2016-03-15 08:58:35,20.72,40.023,215.71,667.0,0.0,0.0,0,0
135,2016-03-15 08:58:40,20.74,40.023,218.57,680.8,0.0,0.0,0,0
136,2016-03-15 08:58:45,20.73,40.023,214.29,667.0,0.0,0.0,0,0
137,2016-03-15 08:58:50,20.74,40.023,218.57,667.0,0.0,0.0,0,0
138,2016-03-15 08:58:55,20.74,40.023,218.57,680.8,0.0,0.0,0,0
139,2016-03-15 08:59:00,20.735,40.023,217.855,678.5,0.0,0.0,0,0
140,2016-03-15 08:59:05,20.73,40.023,218.57,676.2,0.0,0.0,0,0
141,2016-03-15 08:59:10,20.74,40.023,220.0,680.8,0.0,0.0,0,0
142,2016-03-15 08:59:15,20.735,40.023,219.285,678.5,0.0,0.0,0,0
143,2016-03-15 08:59:20,20.74,40.023,220.0,680.8,0.0,0.0,0,0
144,2016-03-15 08:59:25,20.74,40.023,217.14,676.2,0.0,0.0,0,0
145,2016-03-15 08:59:30,20.73,40.023,215.71,676.2,0.0,0.0,0,0
146,2016-03-15 08:59:35,20.74,40.003,217.855,673.9000000000001,0.0,0.0,0,0
147,2016-03-15 08:59:40,20.74,40.023,210.0,671.6,0.0,0.0,0,0
148,2016-03-15 08:59:45,20.73,40.023,218.57,680.8,0.0,0.0,0,0
149,2016-03-15 08:59:50,20.73,40.023,217.14,680.8,0.0,0.0,0,0
150,2016-03-15 08:59:55,20.74,40.023,218.57,671.6,0.0,0.0,0,0
151,2016-03-15 09:00:00,20.73,40.023,218.57,680.8,0.0,0.0,0,0
152,2016-03-15 09:00:05,20.74,40.023,220.0,685.4,0.0,0.0,0,0
153,2016-03-15 09:00:10,20.74,40.023,214.29,657.8,0.0,0.0,0,0
154,2016-03-15 09:00:15,20.74,40.023,217.14,676.2,0.0,0.0,0,0
155,2016-03-15 09:00:20,20.74,40.023,219.285,690.0,0.0,0.0,0,0
156,2016-03-15 09:00:25,20.74,40.023,220.0,676.2,0.0,0.0,0,0
157,2016-03-15 09:00:30,20.74,40.023,218.57,699.2,0.0,0.0,0,0
158,2016-03-15 09:00:35,20.73,40.023,220.0,690.0,0.0,0.0,0,0
159,2016-03-15 09:00:40,20.74,40.0435,220.715,694.6,0.0,0.0,0,0
160,2016-03-15 09:00:45,20.74,40.064,220.0,685.4,0.0,0.0,0,0
161,2016-03-15 09:00:50,20.74,40.064,222.86,690.0,0.0,0.0,0,0
162,2016-03-15 09:00:55,20.74,40.064,218.57,685.4,0.0,0.0,0,0
163,2016-03-15 09:01:00,20.735,40.064,220.0,687.7,0.0,0.0,0,0
164,2016-03-15 09:01:05,20.73670280529235,40.05872155703747,219.9312074273639,688.392893315187,1.444920125828185e-167,-3.871643318687398e-168,0,0
165,2016-03-15 09:01:10,20.74,40.0435,218.57,687.7,0.0,0.0,0,0
166,2016-03-15 09:01:15,20.74,40.023,218.57,690.0,0.0,0.0,0,0
167,2016-03-15 09:01:20,20.745,40.023,218.57,692.3,0.0,0.0,0,0
168,2016-03-15 09:01:25,20.74,40.023,221.43,690.0,0.0,0.0,0,0
169,2016-03-15 09:01:30,20.74,40.023,222.86,699.2,0.0,0.0,0,0
170,2016-03-15 09:01:35,20.74,40.023,221.43,690.0,0.0,0.0,0,0
171,2016-03-15 09:01:40,20.74,40.023,220.0,706.0999999999999,0.0,0.0,0,0
172,2016-03-15 09:01:45,20.75,40.023,220.0,699.2,0.0,0.0,0,0
173,2016-03-15 09:01:50,20.74,40.023,218.57,699.2,0.0,0.0,0,0
174,2016-03-15 09:01:55,20.75,40.023,221.43,699.2,0.0,0.0,0,0
175,2016-03-15 09:02:00,20.745,40.023,220.715,694.6,0.0,0.0,0,0
176,2016-03-15 09:02:05,20.74,40.023,218.57,699.2,0.0,0.0,0,0
177,2016-03-15 09:02:10,20.74,40.023,221.43,694.6,0.0,0.0,0,0
178,2016-03-15 09:02:15,20.75,40.064,221.43,694.6,0.0,0.0,0,0
179,2016-03-15 09:02:20,20.75,40.023,219.285,690.0,0.0,0.0,0,0
180,2016-03-15 09:02:25,20.74,40.023,220.0,699.2,0.0,0.0,0,0
181,2016-03-15 09:02:30,20.75,40.023,218.57,703.8,0.0,0.0,0,0
182,2016-03-15 09:02:35,20.745,40.023,219.285,694.6,0.0,0.0,0,0
183,2016-03-15 09:02:40,20.75,40.023,222.86,699.2,0.0,0.0,0,0
184,2016-03-15 09:02:45,20.74,40.023,214.29,690.0,0.0,0.0,0,0
185,2016-03-15 09:02:50,20.75,40.023,221.43,699.2,0.0,0.0,0,0
186,2016-03-15 09:02:55,20.75,40.023,220.0,703.8,0.0,0.0,0,0
187,2016-03-15 09:03:00,20.74,40.023,220.715,696.9000000000001,0.0,0.0,0,0
188,2016-03-15 09:03:05,20.74,40.023,222.86,694.6,0.0,0.0,0,0
189,2016-03-15 09:03:10,20.74,40.023,221.43,694.6,0.0,0.0,0,0
190,2016-03-15 09:03:15,20.74,40.023,220.0,694.6,0.0,0.0,0,0
191,2016-03-15 09:03:20,20.745,40.0435,220.715,699.2,0.0,0.0,0,0
192,2016-03-15 09:03:25,20.75,40.064,222.86,703.8,0.0,0.0,0,0
193,2016-03-15 09:03:30,20.74,40.023,214.29,685.4,0.0,0.0,0,0
194,2016-03-15 09:03:35,20.74,40.023,220.0,699.2,0.0,0.0,0,0
195,2016-03-15 09:03:40,20.745,40.064,220.0,699.2,0.0,0.0,0,0
196,2016-03-15 09:03:45,20.74,40.064,221.43,703.8,0.0,0.0,0,0
197,2016-03-15 09:03:50,20.75,40.023,218.57,699.2,0.0,0.0,0,0
198,2016-03-15 09:03:55,20.75,40.064,220.0,690.0,0.0,0.0,0,0
199,2016-03-15 09:04:00,20.745,40.064,219.285,694.6,0.0,0.0,0,0
200,2016-03-15 09:04:05,20.74,40.023,220.0,699.2,0.0,0.0,0,0
201,2016-03-15 09:04:10,20.74,40.023,221.43,694.6,0.0,0.0,0,0
202,2016-03-15 09:04:15,20.75,40.023,220.0,690.0,0.0,0.0,0,0
203,2016-03-15 09:04:20,20.745,40.023,217.855,687.7,0.0,0.0,0,0
204,2016-03-15 09:04:25,20.75,40.023,217.14,685.4,0.0,0.0,0,0
205,2016-03-15 09:04:30,20.76,40.064,220.0,694.6,0.0,0.0,0,0
206,2016-03-15 09:04:35,20.75,40.023,222.86,699.2,0.0,0.0,0,0
207,2016-03-15 09:04:40,20.75,40.023,220.0,692.3,0.0,0.0,0,0
208,2016-03-15 09:04:45,20.75,40.023,218.57,694.6,0.0,0.0,0,0
209,2016-03-15 09:04:50,20.75,40.023,220.0,694.6,0.0,0.0,0,0
210,2016-03-15 09:04:55,20.76,40.023,220.0,685.4,0.0,0.0,0,0
211,2016-03-15 09:05:00,20.76,39.983,220.0,685.4,0.0,0.0,0,0
212,2016-03-15 09:05:05,20.76,40.023,219.285,694.6,0.0,0.0,0,0
213,2016-03-15 09:05:10,20.76,40.023,217.14,676.2,0.0,0.0,0,0
214,2016-03-15 09:05:15,20.76,40.064,215.71,685.4,0.0,0.0,0,0
215,2016-03-15 09:05:20,20.76,40.023,218.57,690.0,0.0,0.0,0,0
216,2016-03-15 09:05:25,20.76,40.023,220.0,685.4,0.0,0.0,0,0
217,2016-03-15 09:05:30,20.76,40.023,220.0,680.8,0.0,0.0,0,0
218,2016-03-15 09:05:35,20.76,40.064,221.43,676.2,0.0,0.0,0,0
219,2016-03-15 09:05:40,20.76,40.0435,218.57,685.4,0.0,0.0,0,0
220,2016-03-15 09:05:45,20.76,40.023,218.57,685.4,0.0,0.0,0,0
221,2016-03-15 09:05:50,20.76,40.023,221.43,685.4,0.0,0.0,0,0
222,2016-03-15 09:05:55,20.77,40.023,218.57,685.4,0.0,0.0,0,0
223,2016-03-15 09:06:00,20.76,40.023,220.715,683.0999999999999,0.0,0.0,0,0
224,2016-03-15 09:06:05,20.76,40.064,220.0,676.2,0.0,0.0,0,0
225,2016-03-15 09:06:10,20.76,40.023,220.0,690.0,0.0,0.0,0,0
226,2016-03-15 09:06:15,20.76,39.983,218.57,680.8,0.0,0.0,0,0
227,2016-03-15 09:06:20,20.765,40.023,222.14,673.9,0.0,0.0,0,0
228,2016-03-15 09:06:25,20.77,40.023,221.43,676.2,0.0,0.0,0,0
229,2016-03-15 09:06:30,20.77,40.023,217.14,685.4,0.0,0.0,0,0
230,2016-03-15 09:06:35,20.77,40.023,220.0,680.8,0.0,0.0,0,0
231,2016-03-15 09:06:40,20.765,40.003,218.57,683.0999999999999,0.0,0.0,0,0
232,2016-03-15 09:06:45,20.75,40.023,221.43,685.4,0.0,0.0,0,0
233,2016-03-15 09:06:50,20.76,40.023,220.0,685.4,0.0,0.0,0,0
234,2016-03-15 09:06:55,20.76,40.023,218.57,685.4,0.0,0.0,0,0
235,2016-03-15 09:07:00,20.765,40.023,218.57,687.7,0.0,0.0,0,0
236,2016-03-15 09:07:05,20.77,40.064,218.57,680.8,0.0,0.0,0,0
237,2016-03-15 09:07:10,20.76,40.023,220.0,680.8,0.0,0.0,0,0
238,2016-03-15 09:07:15,20.76,40.023,220.0,680.8,0.0,0.0,0,0
239,2016-03-15 09:07:20,20.76,39.983,221.43,685.4,0.0,0.0,0,0
240,2016-03-15 09:07:25,20.765,40.023,220.0,687.7,0.0,0.0,0,0
241,2016-03-15 09:07:30,20.76,40.023,220.0,703.8,0.0,0.0,0,0
242,2016-03-15 09:07:35,20.76,40.023,220.715,685.4,0.0,0.0,0,0
243,2016-03-15 09:07:40,20.76,40.023,220.0,690.0,0.0,0.0,0,0
244,2016-03-15 09:07:45,20.78,39.983,220.0,685.4,0.0,0.0,0,0
245,2016-03-15 09:07:50,20.78,40.023,221.43,694.6,0.0,0.0,0,0
246,2016-03-15 09:07:55,20.78,39.983,220.0,685.4,0.0,0.0,0,0
247,2016-03-15 09:08:00,20.78,39.983,220.0,694.6,0.0,0.0,0,0
248,2016-03-15 09:08:05,20.78,39.983,220.0,685.4,0.0,0.0,0,0
249,2016-03-15 09:08:10,20.78,39.983,218.57,690.0,0.0,0.0,0,0
250,2016-03-15 09:08:15,20.78,39.983,218.57,680.8,0.0,0.0,0,0
251,2016-03-15 09:08:20,20.78,39.983,220.0,694.6,0.0,0.0,0,0
252,2016-03-15 09:08:25,20.78,39.983,220.715,685.4,0.0,0.0,0,0
253,2016-03-15 09:08:30,20.78,39.983,220.0,694.6,0.0,0.0,0,0
254,2016-03-15 09:08:35,20.78,39.983,220.0,690.0,0.0,0.0,0,0
255,2016-03-15 09:08:40,20.78,40.003,220.0,687.7,0.0,0.0,0,0
256,2016-03-15 09:08:45,20.79,39.983,221.43,685.4,0.0,0.0,0,0
257,2016-03-15 09:08:50,20.78,40.023,220.0,680.8,0.0,0.0,0,0
258,2016-03-15 09:08:55,20.78,39.983,218.57,690.0,0.0,0.0,0,0
259,2016-03-15 09:09:00,20.78,39.983,221.43,687.7,0.0,0.0,0,0
260,2016-03-15 09:09:05,20.79,39.983,218.57,694.6,0.0,0.0,0,0
261,2016-03-15 09:09:10,20.78,39.983,217.14,685.4,0.0,0.0,0,0
262,2016-03-15 09:09:15,20.79,39.983,220.0,685.4,0.0,0.0,0,0
263,2016-03-15 09:09:20,20.785,40.003,217.14,680.8,0.0,0.0,0,0
264,2016-03-15 09:09:25,20.79,39.983,221.43,685.4,0.0,0.0,0,0
265,2016-03-15 09:09:30,20.79,40.023,218.57,694.6,0.0,0.0,0,0
266,2016-03-15 09:09:35,20.78,39.983,218.57,685.4,0.0,0.0,0,0
267,2016-03-15 09:09:40,20.78,39.983,220.715,685.4,0.0,0.0,0,0
268,2016-03-15 09:09:45,20.78,40.023,220.0,690.0,0.0,0.0,0,0
269,2016-03-15 09:09:50,20.77,39.983,220.0,685.4,0.0,0.0,0,0
270,2016-03-15 09:09:55,20.8,39.983,220.0,680.8,0.0,0.0,0,0
271,2016-03-15 09:10:00,20.78,40.003,220.715,687.7,0.0,0.0,0,0
272,2016-03-15 09:10:05,20.78,39.983,220.0,690.0,0.0,0.0,0,0
273,2016-03-15 09:10:10,20.78,39.983,220.0,694.6,0.0,0.0,0,0
274,2016-03-15 09:10:15,20.79,39.983,221.43,690.0,0.0,0.0,0,0
275,2016-03-15 09:10:20,20.785,39.983,222.145,694.6,0.0,0.0,0,0
276,2016-03-15 09:10:25,20.79,39.983,220.0,694.6,0.0,0.0,0,0
277,2016-03-15 09:10:30,20.79,39.983,218.57,694.6,0.0,0.0,0,0
278,2016-03-15 09:10:35,20.79,39.983,218.57,694.6,0.0,0.0,0,0
279,2016-03-15 09:10:40,20.79,39.983,219.285,696.9000000000001,0.0,0.0,0,0
280,2016-03-15 09:10:45,20.79,39.983,220.0,685.4,0.0,0.0,0,0
281,2016-03-15 09:10:50,20.78,39.983,220.0,699.2,0.0,0.0,0,0
282,2016-03-15 09:10:55,20.8,39.983,221.43,699.2,0.0,0.0,0,0
283,2016-03-15 09:11:00,20.795,39.983,221.43,690.0,0.0,0.0,0,0
284,2016-03-15 09:11:05,20.8,39.983,220.0,685.4,0.0,0.0,0,0
285,2016-03-15 09:11:10,20.79,39.983,221.43,699.2,0.0,0.0,0,0
286,2016-03-15 09:11:15,20.8,39.983,221.43,699.2,0.0,0.0,0,0
287,2016-03-15 09:11:20,20.785,39.983,221.43,696.9000000000001,0.0,0.0,0,0
288,2016-03-15 09:11:25,20.79,39.983,222.86,690.0,0.0,0.0,0,0
289,2016-03-15 09:11:30,20.79,39.983,220.0,699.2,0.0,0.0,0,0
290,2016-03-15 09:11:35,20.79,39.983,224.29,699.2,0.0,0.0,0,0
291,2016-03-15 09:11:40,20.785,39.983,222.145,703.8,0.0,0.0,0,0
292,2016-03-15 09:11:45,20.8,39.983,224.29,703.8,0.0,0.0,0,0
293,2016-03-15 09:11:50,20.79,39.983,222.86,694.6,0.0,0.0,0,0
294,2016-03-15 09:11:55,20.79,39.983,221.43,708.4,0.0,0.0,0,0
295,2016-03-15 09:12:00,20.8,39.983,220.715,703.8,0.0,0.0,0,0
296,2016-03-15 09:12:05,20.79,39.983,221.43,708.4,0.0,0.0,0,0
297,2016-03-15 09:12:10,20.79,39.983,220.0,708.4,0.0,0.0,0,0
298,2016-03-15 09:12:15,20.8,39.983,221.43,713.0,0.0,0.0,0,0
299,2016-03-15 09:12:20,20.795,39.983,223.575,696.9000000000001,0.0,0.0,0,0
300,2016-03-15 09:12:25,20.8,39.983,222.86,703.8,0.0,0.0,0,0
301,2016-03-15 09:12:30,20.79,39.983,222.86,713.0,0.0,0.0,0,0
302,2016-03-15 09:12:35,20.79,39.983,225.71,708.4,0.0,0.0,0,0
303,2016-03-15 09:12:40,20.8,39.983,223.57,706.1,0.0,0.0,0,0
304,2016-03-15 09:12:45,20.79,39.983,221.43,713.0,0.0,0.0,0,0
305,2016-03-15 09:12:50,20.79,39.983,224.29,713.0,0.0,0.0,0,0
306,2016-03-15 09:12:55,20.79,39.983,224.29,708.4,0.0,0.0,0,0
307,2016-03-15 09:13:00,20.785,39.983,223.575,715.3,0.0,0.0,0,0
308,2016-03-15 09:13:05,20.79,39.983,222.86,713.0,0.0,0.0,0,0
309,2016-03-15 09:13:10,20.8,39.983,222.86,713.0,0.0,0.0,0,0
310,2016-03-15 09:13:15,20.8,39.983,224.29,717.6,0.0,0.0,0,0
311,2016-03-15 09:13:20,20.805,39.983,222.86,713.0,0.0,0.0,0,0
312,2016-03-15 09:13:25,20.8,39.983,222.86,708.4,0.0,0.0,0,0
313,2016-03-15 09:13:30,20.8,39.983,222.86,713.0,0.0,0.0,0,0
314,2016-03-15 09:13:35,20.8,39.983,222.86,690.0,0.0,0.0,0,0
315,2016-03-15 09:13:40,20.795,39.983,222.145,710.7,0.0,0.0,0,0
316,2016-03-15 09:13:45,20.8,39.983,224.29,713.0,0.0,0.0,0,0
317,2016-03-15 09:13:50,20.79,39.983,220.0,713.0,0.0,0.0,0,0
318,2016-03-15 09:13:55,20.8,39.983,224.29,717.6,0.0,0.0,0,0
319,2016-03-15 09:14:00,20.805,39.983,221.43,713.0,0.0,0.0,0,0
320,2016-03-15 09:14:05,20.79,39.983,225.71,717.6,0.0,0.0,0,0
321,2016-03-15 09:14:10,20.8,39.983,221.43,717.6,0.0,0.0,0,0
