,AbsT,Temp,RelH,L1,L2,Occ,Act,Door,Win
794,2016-03-15 09:53:35,20.92,44.883,197.14,552.0,2.0,1.0,0,0
795,2016-03-15 09:53:40,20.915,44.8835,195.71,542.8,2.0,1.0,0,0
796,2016-03-15 09:53:45,20.91,44.843,194.29,547.4,2.0,1.0,0,0
797,2016-03-15 09:53:50,20.9,44.965,195.71,552.0,2.0,1.0,0,0
798,2016-03-15 09:53:55,20.9,44.883,195.71,552.0,2.0,1.0,0,0
799,2016-03-15 09:54:00,20.9,44.904,195.71,549.7,2.0,1.0,0,0
800,2016-03-15 09:54:05,20.9,44.924,197.14,552.0,2.0,1.0,0,0
801,2016-03-15 09:54:10,20.9,44.924,197.14,552.0,2.0,1.0,0,0
802,2016-03-15 09:54:15,20.9,45.045,195.71,547.4,2.0,1.0,0,0
803,2016-03-15 09:54:20,20.895,44.924,197.14,547.4,2.0,1.0,0,0
804,2016-03-15 09:54:25,20.9,45.08600000000001,194.29,547.4,2.0,1.0,0,0
805,2016-03-15 09:54:30,20.91,45.167,198.57,552.0,2.0,1.0,0,0
806,2016-03-15 09:54:35,20.9,45.208,195.71,552.0,2.0,1.0,0,0
807,2016-03-15 09:54:40,20.905,45.1875,197.14,549.7,2.0,1.0,0,0
808,2016-03-15 09:54:45,20.92,45.248,195.71,556.6,2.0,1.0,0,0
809,2016-03-15 09:54:50,20.92,45.248,197.14,547.4,2.0,1.0,0,0
810,2016-03-15 09:54:55,20.92,45.208,195.71,552.0,2.0,1.0,0,0
811,2016-03-15 09:55:00,20.92,44.9645,195.0,552.0,2.0,1.0,0,0
812,2016-03-15 09:55:05,20.92,45.005,192.86,552.0,2.0,1.0,0,0
813,2016-03-15 09:55:10,20.92,45.005,197.14,556.6,2.0,1.0,0,0
814,2016-03-15 09:55:15,20.92,45.08600000000001,195.71,552.0,2.0,1.0,0,0
815,2016-03-15 09:55:20,20.92,45.2075,197.14,563.5,2.0,1.0,0,0
816,2016-03-15 09:55:25,20.92,45.248,197.14,552.0,2.0,1.0,0,0
817,2016-03-15 09:55:30,20.93,45.167,200.0,556.6,2.0,1.0,0,0
818,2016-03-15 09:55:35,20.92,45.208,197.14,552.0,2.0,1.0,0,0
819,2016-03-15 09:55:40,20.93,45.248,195.71,556.6,2.0,1.0,0,0
820,2016-03-15 09:55:45,20.93,45.1675,197.14,558.9000000000001,2.0,1.0,0,0
821,2016-03-15 09:55:50,20.92,45.167,198.57,561.2,2.0,1.0,0,0
822,2016-03-15 09:55:55,20.93,45.2075,198.57,561.2,2.0,1.0,0,0
823,2016-03-15 09:56:00,20.93,45.167,198.57,561.2,2.0,1.0,0,0
824,2016-03-15 09:56:05,20.93,45.167,198.57,561.2,2.0,1.0,0,0
825,2016-03-15 09:56:10,20.94,45.208,198.57,570.4,2.0,1.0,0,0
826,2016-03-15 09:56:15,20.92,45.167,198.57,565.8,2.0,1.0,0,0
827,2016-03-15 09:56:20,20.925,45.2885,197.855,565.8,2.0,1.0,0,0
828,2016-03-15 09:56:25,20.93309810204994,45.23072065340671,197.3835218019296,566.2668761773972,2.0,1.0,0,0
829,2016-03-15 09:56:30,20.93,45.12650000000001,197.855,565.8,2.0,1.0,0,0
830,2016-03-15 09:56:35,20.92,45.167,198.57,565.8,2.0,1.0,0,0
831,2016-03-15 09:56:40,20.925,45.167,197.14,565.8,2.0,1.0,0,0
832,2016-03-15 09:56:45,20.92,45.167,198.57,565.8,2.0,1.0,0,0
833,2016-03-15 09:56:50,20.92,45.208,198.57,565.8,2.0,1.0,0,0
834,2016-03-15 09:56:55,20.92,45.37,198.57,565.8,2.0,1.0,0,0
835,2016-03-15 09:57:00,20.92,45.1875,197.855,568.0999999999999,2.0,1.0,0,0
836,2016-03-15 09:57:05,20.92,45.08600000000001,198.57,570.4,2.0,1.0,0,0
837,2016-03-15 09:57:10,20.92,45.005,198.57,584.2,2.0,1.0,0,0
838,2016-03-15 09:57:15,20.92,45.1065,199.285,565.8,2.0,1.0,0,0
839,2016-03-15 09:57:20,20.91,45.005,198.57,565.8,2.0,1.0,0,0
840,2016-03-15 09:57:25,20.92,45.08600000000001,198.57,579.6,2.0,1.0,0,0
841,2016-03-15 09:57:30,20.92,45.127,194.29,552.0,2.0,1.0,0,0
842,2016-03-15 09:57:35,20.91,45.127,197.14,570.4,2.0,1.0,0,0
843,2016-03-15 09:57:40,20.91,45.3085,198.57,565.8,2.0,1.0,0,0
844,2016-03-15 09:57:45,20.91,45.41,198.57,565.8,2.0,1.0,0,0
845,2016-03-15 09:57:50,20.91,45.572,197.14,565.8,2.0,1.0,0,0
846,2016-03-15 09:57:55,20.92,45.49100000000001,198.57,565.8,2.0,1.0,0,0
847,2016-03-15 09:58:00,20.92158082581558,45.33770483417546,199.3424152845344,568.3556008867488,2.0,1.0,0,0
848,2016-03-15 09:58:05,20.91666666666667,45.35599999999999,198.57,565.8,2.0,1.0,0,0
849,2016-03-15 09:58:10,20.92,45.572,197.14,556.6,2.0,1.0,0,0
850,2016-03-15 09:58:15,20.94,45.49100000000001,197.14,561.2,2.0,1.0,0,0
851,2016-03-15 09:58:20,20.925,45.32899999999999,198.57,565.8,2.0,1.0,0,0
852,2016-03-15 09:58:25,20.93,45.248,198.57,565.8,2.0,1.0,0,0
853,2016-03-15 09:58:30,20.92,45.32899999999999,197.14,556.6,2.0,1.0,0,0
854,2016-03-15 09:58:35,20.92,45.248,197.14,565.8,2.0,1.0,0,0
855,2016-03-15 09:58:40,20.92,45.2885,198.57,563.5,2.0,1.0,0,0
856,2016-03-15 09:58:45,20.91,45.41,195.71,565.8,2.0,1.0,0,0
857,2016-03-15 09:58:50,20.92,45.45,198.57,565.8,2.0,1.0,0,0
858,2016-03-15 09:58:55,20.93,45.41,198.57,565.8,2.0,1.0,0,0
859,2016-03-15 09:59:00,20.93,45.45,198.57,565.8,2.0,1.0,0,0
860,2016-03-15 09:59:05,20.94,45.4705,199.285,568.0999999999999,2.0,1.0,0,0
861,2016-03-15 09:59:10,20.93,45.41,200.0,570.4,2.0,1.0,0,0
862,2016-03-15 09:59:15,20.93,45.32899999999999,198.57,565.8,2.0,1.0,0,0
863,2016-03-15 09:59:20,20.925,45.34949999999999,199.285,577.3,2.0,1.0,0,0
864,2016-03-15 09:59:25,20.94,45.45,198.57,575.0,2.0,1.0,0,0
865,2016-03-15 09:59:30,20.94,45.49100000000001,200.0,575.0,2.0,1.0,0,0
866,2016-03-15 09:59:35,20.92,45.45,200.0,575.0,2.0,1.0,0,0
867,2016-03-15 09:59:40,20.935,45.471,200.0,572.7,2.0,1.0,0,0
868,2016-03-15 09:59:45,20.94,45.37,201.43,579.6,2.0,1.0,0,0
869,2016-03-15 09:59:50,20.93,45.32899999999999,201.43,579.6,2.0,1.0,0,0
870,2016-03-15 09:59:55,20.93,45.288,201.43,579.6,2.0,1.0,0,0
871,2016-03-15 10:00:00,20.92,45.3695,201.43,581.9000000000001,2.0,1.0,0,0
872,2016-03-15 10:00:05,20.93,45.37,201.43,584.2,2.0,1.0,0,0
873,2016-03-15 10:00:10,20.93,45.248,200.0,579.6,2.0,1.0,0,0
874,2016-03-15 10:00:15,20.93,45.1875,201.43,588.8,2.0,1.0,0,0
875,2016-03-15 10:00:20,20.92525862808154,45.19834535679563,201.8921389471448,591.4164695087331,2.0,1.0,0,0
876,2016-03-15 10:00:25,20.92,45.2685,201.43,588.8,2.0,1.0,0,0
877,2016-03-15 10:00:30,20.92,45.32899999999999,201.43,588.8,2.0,1.0,0,0
878,2016-03-15 10:00:35,20.92,45.248,201.43,588.8,2.0,1.0,0,0
879,2016-03-15 10:00:40,20.92,45.3895,200.715,586.5,2.0,1.0,0,0
880,2016-03-15 10:00:45,20.93,45.532,201.43,584.2,2.0,1.0,0,0
881,2016-03-15 10:00:50,20.94,45.775,201.43,588.8,2.0,1.0,0,0
882,2016-03-15 10:00:55,20.93,45.653,201.43,579.6,2.0,1.0,0,0
883,2016-03-15 10:01:00,20.93,45.572,201.43,588.8,2.0,1.0,0,0
884,2016-03-15 10:01:05,20.935,45.49100000000001,201.43,586.5,2.0,1.0,0,0
885,2016-03-15 10:01:10,20.94,45.41,201.43,588.8,2.0,1.0,0,0
886,2016-03-15 10:01:15,20.94,45.248,201.43,584.2,2.0,1.0,0,0
887,2016-03-15 10:01:20,20.93,45.2685,201.43,588.8,2.0,1.0,0,0
888,2016-03-15 10:01:25,20.93,45.248,198.57,588.8,2.0,1.0,0,0
889,2016-03-15 10:01:30,20.93,45.208,201.43,584.2,2.0,1.0,0,0
890,2016-03-15 10:01:35,20.92,45.37,200.0,579.6,2.0,1.0,0,0
891,2016-03-15 10:01:40,20.925,45.3085,198.57,577.3,2.0,1.0,0,0
892,2016-03-15 10:01:45,20.93,45.32899999999999,200.0,579.6,2.0,1.0,0,0
893,2016-03-15 10:01:50,20.93,45.45,200.0,570.4,2.0,1.0,0,0
894,2016-03-15 10:01:55,20.93,45.653,198.57,570.4,2.0,1.0,0,0
895,2016-03-15 10:02:00,20.925,45.5115,199.285,572.7,2.0,1.0,0,0
896,2016-03-15 10:02:05,20.94,45.41,200.0,570.4,2.0,1.0,0,0
897,2016-03-15 10:02:10,20.95,45.572,198.57,575.0,2.0,1.0,0,0
898,2016-03-15 10:02:15,20.95,45.45,198.57,570.4,2.0,1.0,0,0
899,2016-03-15 10:02:20,20.945,45.572,199.285,568.0999999999999,2.0,1.0,0,0
900,2016-03-15 10:02:25,20.95,45.37,198.57,570.4,2.0,1.0,0,0
901,2016-03-15 10:02:30,20.94,45.45,198.57,565.8,2.0,1.0,0,0
902,2016-03-15 10:02:35,20.94,45.45050000000001,198.57,568.0999999999999,2.0,1.0,0,0
903,2016-03-15 10:02:40,20.9399365581581,45.3225859598909,198.0211363609259,566.4288627638974,2.0,1.0,0,0
904,2016-03-15 10:02:45,20.94,45.2885,197.855,563.5,2.0,1.0,0,0
905,2016-03-15 10:02:50,20.94,45.41,198.57,565.8,2.0,1.0,0,0
906,2016-03-15 10:02:55,20.93,45.32899999999999,198.57,570.4,2.0,1.0,0,0
907,2016-03-15 10:03:00,20.94,45.45,198.57,570.4,2.0,1.0,0,0
908,2016-03-15 10:03:05,20.94,45.45,198.57,565.8,2.0,1.0,0,0
909,2016-03-15 10:03:10,20.94,45.532,198.57,565.8,2.0,1.0,0,0
910,2016-03-15 10:03:15,20.95,45.67299999999999,198.57,565.8,2.0,1.0,0,0
911,2016-03-15 10:03:20,20.95,45.49100000000001,198.57,561.2,2.0,1.0,0,0
912,2016-03-15 10:03:25,20.94,45.41,198.57,561.2,2.0,1.0,0,0
913,2016-03-15 10:03:30,20.95,45.653,198.57,565.8,2.0,1.0,0,0
914,2016-03-15 10:03:35,20.96,45.653,197.14,570.4,2.0,1.0,0,0
915,2016-03-15 10:03:40,20.95,45.511,197.855,565.8,2.0,1.0,0,0
916,2016-03-15 10:03:45,20.94,45.45,198.57,565.8,2.0,1.0,0,0
917,2016-03-15 10:03:50,20.95,45.572,197.14,547.4,2.0,1.0,0,0
918,2016-03-15 10:03:55,20.94,45.572,198.57,565.8,2.0,1.0,0,0
919,2016-03-15 10:04:00,20.94,45.63249999999999,197.14,558.9000000000001,2.0,1.0,0,0
920,2016-03-15 10:04:05,20.94,45.572,198.57,556.6,2.0,1.0,0,0
921,2016-03-15 10:04:10,20.94,45.653,197.14,561.2,2.0,1.0,0,0
922,2016-03-15 10:04:15,20.94,45.653,195.71,565.8,2.0,1.0,0,0
923,2016-03-15 10:04:20,20.945,45.795,198.57,561.2,2.0,1.0,0,0
924,2016-03-15 10:04:25,20.95,45.896,200.0,561.2,2.0,1.0,0,0
925,2016-03-15 10:04:30,20.95,45.73399999999999,197.14,561.2,2.0,1.0,0,0
926,2016-03-15 10:04:35,20.94,45.73399999999999,197.14,556.6,2.0,1.0,0,0
927,2016-03-15 10:04:40,20.94,45.73399999999999,197.14,561.2,2.0,1.0,0,0
928,2016-03-15 10:04:45,20.94,45.73399999999999,195.71,556.6,2.0,1.0,0,0
929,2016-03-15 10:04:50,20.95,45.694,197.14,556.6,2.0,1.0,0,0
930,2016-03-15 10:04:55,20.94,45.572,197.14,556.6,2.0,1.0,0,0
931,2016-03-15 10:05:00,20.935,45.572,197.14,561.2,2.0,1.0,0,0
932,2016-03-15 10:05:05,20.93823437306821,45.57514892305893,197.1115452007096,558.4040350190933,2.0,1.0,0,0
933,2016-03-15 10:05:10,20.94,45.572,197.14,556.6,2.0,1.0,0,0
934,2016-03-15 10:05:15,20.935,45.61199999999999,197.14,561.2,2.0,1.0,0,0
935,2016-03-15 10:05:20,20.93,45.714,196.425,554.3,2.0,1.0,0,0
936,2016-03-15 10:05:25,20.92,45.73399999999999,197.14,556.6,2.0,1.0,0,0
937,2016-03-15 10:05:30,20.93,45.653,197.14,552.0,2.0,1.0,0,0
938,2016-03-15 10:05:35,20.93,45.896,197.14,556.6,2.0,1.0,0,0
939,2016-03-15 10:05:40,20.935,45.8755,196.425,552.0,2.0,1.0,0,0
940,2016-03-15 10:05:45,20.94,45.896,197.14,556.6,2.0,1.0,0,0
941,2016-03-15 10:05:50,20.93,45.896,191.43,552.0,2.0,1.0,0,0
942,2016-03-15 10:05:55,20.93456781001517,45.8100278998399,192.7599152679359,552.8732594926088,2.0,1.00000000000048,0,0
943,2016-03-15 10:06:00,20.94,45.68033333333333,197.14,555.0666666666666,2.0,1.0,0,0
944,2016-03-15 10:06:05,20.93,45.572,197.14,552.0,2.0,1.0,0,0
945,2016-03-15 10:06:10,20.93,45.572,195.71,552.0,2.0,1.0,0,0
946,2016-03-15 10:06:15,20.94,45.653,194.29,547.4,2.0,1.0,0,0
947,2016-03-15 10:06:20,20.935,45.65299999999999,196.425,556.6,2.0,1.0,0,0
948,2016-03-15 10:06:25,20.94,45.937,197.14,552.0,2.0,1.0,0,0
949,2016-03-15 10:06:30,20.94,45.815,195.71,552.0,2.0,1.0,0,0
950,2016-03-15 10:06:35,20.94,45.73399999999999,195.71,552.0,2.0,1.0,0,0
951,2016-03-15 10:06:40,20.94,45.815,195.715,554.3,2.0,1.0,0,0
952,2016-03-15 10:06:45,20.95,45.73399999999999,198.57,556.6,2.0,1.0,0,0
953,2016-03-15 10:06:50,20.94,45.73399999999999,197.14,552.0,2.0,1.0,0,0
954,2016-03-15 10:06:55,20.95,45.815,195.71,542.8,2.0,1.0,0,0
955,2016-03-15 10:07:00,20.96,45.7945,197.14,554.3,2.0,1.0,0,0
956,2016-03-15 10:07:05,20.96,45.73399999999999,197.14,556.6,2.0,1.0,0,0
957,2016-03-15 10:07:10,20.95,45.775,197.14,556.6,2.0,1.0,0,0
958,2016-03-15 10:07:15,20.96,45.815,197.14,561.2,2.0,1.0,0,0
959,2016-03-15 10:07:20,20.96,45.73399999999999,198.57,558.9,2.0,1.0,0,0
960,2016-03-15 10:07:25,20.95,45.815,197.14,561.2,2.0,1.0,0,0
961,2016-03-15 10:07:30,20.96,45.775,197.14,556.6,2.0,1.0,0,0
962,2016-03-15 10:07:35,20.96,45.73399999999999,198.57,561.2,2.0,1.0,0,0
963,2016-03-15 10:07:40,20.945,45.73399999999999,197.14,565.8,2.0,1.0,0,0
964,2016-03-15 10:07:45,20.94,45.653,198.57,565.8,2.0,1.0,0,0
965,2016-03-15 10:07:50,20.94,45.572,198.57,565.8,2.0,3.0,0,0
966,2016-03-15 10:07:55,20.94,45.572,197.14,570.4,2.0,3.0,0,0
967,2016-03-15 10:08:00,20.925,45.653,197.14,565.8,2.0,3.0,0,0
968,2016-03-15 10:08:05,20.93,45.73399999999999,200.0,561.2,2.0,3.0,0,0
969,2016-03-15 10:08:10,20.93,45.73399999999999,197.14,561.2,2.0,3.0,0,0
970,2016-03-15 10:08:15,20.92,45.815,195.71,561.2,2.0,3.0,0,0
971,2016-03-15 10:08:20,20.935,45.815,195.0,558.9,2.0,3.0,0,0
972,2016-03-15 10:08:25,20.93,45.815,195.71,561.2,2.0,3.0,0,0
973,2016-03-15 10:08:30,20.93,45.775,197.14,552.0,2.0,3.0,0,0
974,2016-03-15 10:08:35,20.925,45.7745,195.715,561.2,2.0,3.0,0,0
975,2016-03-15 10:08:40,20.91,45.73399999999999,197.14,561.2,2.0,3.0,0,0
976,2016-03-15 10:08:45,20.92,45.73399999999999,198.57,575.0,2.0,3.0,0,0
977,2016-03-15 10:08:50,20.91,45.73399999999999,200.0,561.2,2.0,3.0,0,0
978,2016-03-15 10:08:55,20.9,45.73399999999999,195.71,561.2,2.0,3.0,0,0
979,2016-03-15 10:09:00,20.905,45.775,198.57,570.4,2.0,3.0,0,0
980,2016-03-15 10:09:05,20.9,45.73399999999999,194.29,556.6,2.0,3.0,0,0
981,2016-03-15 10:09:10,20.9,45.73399999999999,194.29,556.6,2.0,3.0,0,0
982,2016-03-15 10:09:15,20.9,45.73399999999999,198.57,584.2,2.0,3.0,0,0
983,2016-03-15 10:09:20,20.9,45.775,196.425,554.3,2.0,3.0,0,0
984,2016-03-15 10:09:25,20.9,45.815,195.71,556.6,2.0,3.0,0,0
985,2016-03-15 10:09:30,20.9,45.815,197.14,561.2,2.0,3.0,0,0
986,2016-03-15 10:09:35,20.88,45.775,194.29,538.2,2.0,3.0,0,0
987,2016-03-15 10:09:40,20.885,45.8555,194.29,556.6,2.0,3.0,0,0
988,2016-03-15 10:09:45,20.88,45.896,197.14,561.2,2.0,3.0,0,0
989,2016-03-15 10:09:50,20.88,45.815,194.29,547.4,2.0,3.0,0,0
990,2016-03-15 10:09:55,20.88,45.8755,195.715,558.9,2.0,3.0,0,0
991,2016-03-15 10:10:00,20.86,45.855,194.29,547.4,2.0,3.0,0,0
992,2016-03-15 10:10:05,20.87,45.896,192.86,547.4,2.0,3.0,0,0
993,2016-03-15 10:10:10,20.88,45.896,197.14,561.2,2.0,3.0,0,0
994,2016-03-15 10:10:15,20.87,45.937,195.71,561.2,2.0,3.0,0,0
995,2016-03-15 10:10:20,20.88,45.977,195.0,554.3,2.0,3.0,0,0
996,2016-03-15 10:10:25,20.86,45.977,197.14,561.2,2.0,3.0,0,0
997,2016-03-15 10:10:30,20.87,45.937,194.29,547.4,2.0,3.0,0,0
998,2016-03-15 10:10:35,20.87,45.977,194.29,547.4,2.0,3.0,0,0
999,2016-03-15 10:10:40,20.86,45.977,197.855,561.2,2.0,3.0,0,0
1000,2016-03-15 10:10:45,20.85,46.058,194.29,552.0,2.0,3.0,0,0
1001,2016-03-15 10:10:50,20.86,46.058,195.71,561.2,2.0,3.0,0,0
1002,2016-03-15 10:10:55,20.86,46.058,197.14,565.8,2.0,3.0,0,0
1003,2016-03-15 10:11:00,20.86,46.058,195.0,549.7,2.0,3.0,0,0
1004,2016-03-15 10:11:05,20.86,46.058,197.14,565.8,2.0,3.0,0,0
1005,2016-03-15 10:11:10,20.86,46.058,195.71,552.0,2.0,3.0,0,0
1006,2016-03-15 10:11:15,20.87,46.058,195.71,547.4,2.0,3.0,0,0
1007,2016-03-15 10:11:20,20.865,46.058,195.0,563.5,2.0,3.0,0,0
1008,2016-03-15 10:11:25,20.87,46.058,195.71,552.0,2.0,3.0,0,0
1009,2016-03-15 10:11:30,20.86,46.099,195.71,556.6,2.0,3.0,0,0
1010,2016-03-15 10:11:35,20.86,46.099,197.14,565.8,2.0,3.0,0,0
1011,2016-03-15 10:11:40,20.855,46.099,193.575,552.0,2.0,3.0,0,0
1012,2016-03-15 10:11:45,20.86,46.139,194.29,556.6,2.0,3.0,0,0
1013,2016-03-15 10:11:50,20.86,46.139,198.57,565.8,2.0,3.0,0,0
1014,2016-03-15 10:11:55,20.85,46.099,194.29,552.0,2.0,3.0,0,0
1015,2016-03-15 10:12:00,20.86,46.099,194.29,552.0,2.0,3.0,0,0
1016,2016-03-15 10:12:05,20.85,46.22,195.0,556.5999999999999,2.0,3.0,0,0
1017,2016-03-15 10:12:10,20.85,46.17899999999999,194.29,552.0,2.0,3.0,0,0
1018,2016-03-15 10:12:15,20.85,46.139,197.14,561.2,2.0,3.0,0,0
1019,2016-03-15 10:12:20,20.85,46.15899999999999,195.0,552.0,2.0,3.0,0,0
1020,2016-03-15 10:12:25,20.84,46.22,197.14,570.4,2.0,3.0,0,0
1021,2016-03-15 10:12:30,20.85,46.22,197.14,570.4,2.0,3.0,0,0
1022,2016-03-15 10:12:35,20.85,46.22,198.57,556.6,2.0,3.0,0,0
1023,2016-03-15 10:12:40,20.85,46.22,196.425,556.5999999999999,2.0,3.0,0,0
1024,2016-03-15 10:12:45,20.87,46.22,194.29,556.6,2.0,3.0,0,0
1025,2016-03-15 10:12:50,20.86,46.22,195.71,556.6,2.0,3.0,0,0
1026,2016-03-15 10:12:55,20.86,46.261,198.57,570.4,2.0,3.0,0,0
1027,2016-03-15 10:13:00,20.855,46.301,196.425,563.5,2.0,3.0,0,0
1028,2016-03-15 10:13:05,20.86,46.261,195.71,561.2,2.0,3.0,0,0
1029,2016-03-15 10:13:10,20.85936941314099,46.27934210498351,198.7381665206191,567.9051881190911,2.0,3.0,0,0
1030,2016-03-15 10:13:15,20.85666666666667,46.31466666666667,198.0933333333333,568.8666666666667,2.0,3.0,0,0
1031,2016-03-15 10:13:20,20.86,46.301,192.86,561.2,2.0,3.0,0,0
1032,2016-03-15 10:13:25,20.86,46.301,200.0,570.4,2.0,3.0,0,0
1033,2016-03-15 10:13:30,20.85,46.301,195.71,556.6,2.0,3.0,0,0
1034,2016-03-15 10:13:35,20.86,46.301,195.71,561.2,2.0,3.0,0,0
1035,2016-03-15 10:13:40,20.86,46.382,198.57,572.7,2.0,3.0,0,0
1036,2016-03-15 10:13:45,20.86,46.382,197.14,565.8,2.0,3.0,0,0
1037,2016-03-15 10:13:50,20.86,46.382,201.43,570.4,2.0,3.0,0,0
1038,2016-03-15 10:13:55,20.87,46.422,197.14,565.8,2.0,3.0,0,0
1039,2016-03-15 10:14:00,20.87,46.4425,197.855,568.0999999999999,2.0,3.0,0,0
1040,2016-03-15 10:14:05,20.88,46.463,197.14,565.8,2.0,3.0,0,0
1041,2016-03-15 10:14:10,20.87,46.422,198.57,552.0,2.0,3.0,0,0
1042,2016-03-15 10:14:15,20.88,46.382,198.57,575.0,2.0,3.0,0,0
1043,2016-03-15 10:14:20,20.87,46.382,198.57,570.4,2.0,3.0,0,0
1044,2016-03-15 10:14:25,20.86,46.382,198.57,556.6,2.0,3.0,0,0
1045,2016-03-15 10:14:30,20.86,46.342,198.57,570.4,2.0,3.0,0,0
1046,2016-03-15 10:14:35,20.86,46.301,198.57,570.4,2.0,3.0,0,0
1047,2016-03-15 10:14:40,20.865,46.342,197.14,570.4,2.0,3.0,0,0
1048,2016-03-15 10:14:45,20.87,46.301,198.57,575.0,2.0,3.0,0,0
1049,2016-03-15 10:14:50,20.87,46.301,198.57,570.4,2.0,3.0,0,0
1050,2016-03-15 10:14:55,20.86,46.301,198.57,570.4,2.0,3.0,0,0
1051,2016-03-15 10:15:00,20.87,46.4425,200.715,575.0,2.0,3.0,0,0
1052,2016-03-15 10:15:05,20.87,46.422,198.57,579.6,2.0,3.0,0,0
1053,2016-03-15 10:15:10,20.87,46.422,198.57,565.8,2.0,3.0,0,0
1054,2016-03-15 10:15:15,20.86,46.382,198.57,575.0,2.0,3.0,0,0
1055,2016-03-15 10:15:20,20.86,46.382,198.57,568.1,2.0,3.0,0,0
1056,2016-03-15 10:15:25,20.87,46.382,200.0,570.4,2.0,3.0,0,0
1057,2016-03-15 10:15:30,20.86,46.382,197.14,565.8,2.0,3.0,0,0
1058,2016-03-15 10:15:35,20.86,46.382,198.57,575.0,2.0,3.0,0,0
1059,2016-03-15 10:15:40,20.86,46.5035,198.57,575.0,2.0,3.0,0,0
1060,2016-03-15 10:15:45,20.86,46.504,197.14,565.8,2.0,3.0,0,0
1061,2016-03-15 10:15:50,20.87,46.463,197.14,570.4,2.0,3.0,0,0
1062,2016-03-15 10:15:55,20.86,46.463,197.14,565.8,2.0,3.0,0,0
1063,2016-03-15 10:16:00,20.865,46.4835,197.14,568.0999999999999,2.0,3.0,0,0
1064,2016-03-15 10:16:05,20.85,46.463,198.57,570.4,2.0,3.0,0,0
1065,2016-03-15 10:16:10,20.85,46.463,197.14,565.8,2.0,3.0,0,0
1066,2016-03-15 10:16:15,20.86,46.544,198.57,570.4,2.0,3.0,0,0
1067,2016-03-15 10:16:20,20.86,46.544,196.425,563.5,2.0,3.0,0,0
1068,2016-03-15 10:16:25,20.86,46.504,197.14,552.0,2.0,3.0,0,0
1069,2016-03-15 10:16:30,20.85,46.544,198.57,570.4,2.0,3.0,0,0
1070,2016-03-15 10:16:35,20.85,46.463,198.57,565.8,2.0,3.0,0,0
1071,2016-03-15 10:16:40,20.86,46.5845,197.855,558.9000000000001,2.0,3.0,0,0
1072,2016-03-15 10:16:45,20.87,46.544,197.14,579.6,2.0,3.0,0,0
1073,2016-03-15 10:16:50,20.86,46.544,200.0,561.2,2.0,3.0,0,0
1074,2016-03-15 10:16:55,20.86,46.584,197.14,565.8,2.0,3.0,0,0
1075,2016-03-15 10:17:00,20.87,46.5845,197.855,561.2,2.0,3.0,0,0
1076,2016-03-15 10:17:05,20.87,46.504,195.71,556.6,2.0,3.0,0,0
1077,2016-03-15 10:17:10,20.86,46.504,194.29,552.0,2.0,3.0,0,0
1078,2016-03-15 10:17:15,20.87,46.544,195.71,561.2,2.0,3.0,0,0
1079,2016-03-15 10:17:20,20.865,46.544,197.855,565.8,2.0,3.0,0,0
1080,2016-03-15 10:17:25,20.86,46.544,194.29,556.6,2.0,3.0,0,0
1081,2016-03-15 10:17:30,20.88,46.625,198.57,561.2,2.0,3.0,0,0
1082,2016-03-15 10:17:35,20.87,46.625,194.29,556.6,2.0,3.0,0,0
1083,2016-03-15 10:17:40,20.87,46.625,197.14,561.2,2.0,3.0,0,0
1084,2016-03-15 10:17:45,20.86,46.625,197.14,561.2,2.0,3.0,0,0
1085,2016-03-15 10:17:50,20.87,46.625,198.57,565.8,2.0,3.0,0,0
1086,2016-03-15 10:17:55,20.865,46.625,197.855,561.2,2.0,3.0,0,0
1087,2016-03-15 10:18:00,20.87,46.625,192.86,561.2,2.0,3.0,0,0
1088,2016-03-15 10:18:05,20.86,46.625,197.14,561.2,2.0,3.0,0,0
1089,2016-03-15 10:18:10,20.86,46.625,198.57,565.8,2.0,3.0,0,0
1090,2016-03-15 10:18:15,20.87,46.625,197.14,556.6,2.0,3.0,0,0
1091,2016-03-15 10:18:20,20.87,46.666,196.425,556.6,2.0,3.0,0,0
1092,2016-03-15 10:18:25,20.88,46.706,197.14,565.8,2.0,3.0,0,0
1093,2016-03-15 10:18:30,20.87,46.666,197.14,561.2,2.0,3.0,0,0
1094,2016-03-15 10:18:35,20.87,46.706,194.29,556.6,2.0,3.0,0,0
1095,2016-03-15 10:18:40,20.865,46.706,195.715,558.9000000000001,2.0,3.0,0,0
1096,2016-03-15 10:18:45,20.87,46.706,195.71,565.8,2.0,3.0,0,0
1097,2016-03-15 10:18:50,20.86,46.746,195.71,552.0,2.0,3.0,0,0
1098,2016-03-15 10:18:55,20.86,46.746,197.14,556.6,2.0,3.0,0,0
1099,2016-03-15 10:19:00,20.865,46.746,196.425,556.6,2.0,3.0,0,0
1100,2016-03-15 10:19:05,20.87,46.706,195.71,552.0,2.0,3.0,0,0
1101,2016-03-15 10:19:10,20.86,46.746,197.14,556.6,2.0,3.0,0,0
1102,2016-03-15 10:19:15,20.87,46.746,195.71,552.0,2.0,3.0,0,0
1103,2016-03-15 10:19:20,20.865,46.706,195.0,554.3,2.0,3.0,0,0
1104,2016-03-15 10:19:25,20.86,46.706,194.29,542.8,2.0,3.0,0,0
1105,2016-03-15 10:19:30,20.86,46.706,195.71,547.4,2.0,3.0,0,0
