,AbsT,Temp,RelH,L1,L2,Occ,Act,Door,Win
97,2016-03-15 08:55:30,20.47,38.727,200.0,547.4,0.0,0.0,0,0
98,2016-03-15 08:55:35,20.47,38.727,197.14,542.8,0.0,0.0,0,0
99,2016-03-15 08:55:40,20.465,38.727,196.43,545.0999999999999,0.0,0.0,0,0
100,2016-03-15 08:55:45,20.47,38.727,198.57,552.0,0.0,0.0,0,0
101,2016-03-15 08:55:50,20.47,38.727,198.57,552.0,0.0,0.0,0,0
102,2016-03-15 08:55:55,20.47,38.768,200.0,542.8,0.0,0.0,0,0
103,2016-03-15 08:56:00,20.465,38.727,198.57,549.7,0.0,0.0,0,0
104,2016-03-15 08:56:05,20.47,38.727,198.57,556.6,0.0,0.0,0,0
105,2016-03-15 08:56:10,20.46,38.768,200.0,552.0,0.0,0.0,0,0
106,2016-03-15 08:56:15,20.46,38.768,198.57,552.0,0.0,0.0,0,0
107,2016-03-15 08:56:20,20.47,38.727,199.285,556.6,0.0,0.0,0,0
108,2016-03-15 08:56:25,20.47,38.768,198.57,561.2,0.0,0.0,0,0
109,2016-03-15 08:56:30,20.47,38.768,198.57,556.6,0.0,0.0,0,0
110,2016-03-15 08:56:35,20.46,38.727,200.0,561.2,0.0,0.0,0,0
111,2016-03-15 08:56:40,20.465,38.727,200.715,563.5,0.0,0.0,0,0
112,2016-03-15 08:56:45,20.47,38.768,204.29,561.2,0.0,0.0,0,0
113,2016-03-15 08:56:50,20.48,38.727,202.86,556.6,0.0,0.0,0,0
114,2016-03-15 08:56:55,20.47,38.768,200.0,561.2,0.0,0.0,0,0
115,2016-03-15 08:57:00,20.465,38.7475,200.715,558.9,0.0,0.0,0,0
116,2016-03-15 08:57:05,20.46,38.727,198.57,570.4,0.0,0.0,0,0
117,2016-03-15 08:57:10,20.46,38.768,200.0,561.2,0.0,0.0,0,0
118,2016-03-15 08:57:15,20.47,38.727,201.43,556.6,0.0,0.0,0,0
119,2016-03-15 08:57:20,20.47,38.727,201.43,558.9,0.0,0.0,0,0
120,2016-03-15 08:57:25,20.48,38.727,200.0,565.8,0.0,0.0,0,0
121,2016-03-15 08:57:30,20.47,38.727,200.0,561.2,0.0,0.0,0,0
122,2016-03-15 08:57:35,20.48,38.727,201.43,565.8,0.0,0.0,0,0
123,2016-03-15 08:57:40,20.485,38.727,198.57,556.6,0.0,0.0,0,0
124,2016-03-15 08:57:45,20.47,38.727,201.43,570.4,0.0,0.0,0,0
125,2016-03-15 08:57:50,20.48,38.727,204.29,565.8,0.0,0.0,0,0
126,2016-03-15 08:57:55,20.49,38.727,200.0,556.6,0.0,0.0,0,0
127,2016-03-15 08:58:00,20.48,38.727,200.0,558.9000000000001,0.0,0.0,0,0
128,2016-03-15 08:58:05,20.48,38.727,200.0,556.6,0.0,0.0,0,0
129,2016-03-15 08:58:10,20.48,38.727,200.0,565.8,0.0,0.0,0,0
130,2016-03-15 08:58:15,20.48,38.727,200.0,561.2,0.0,0.0,0,0
131,2016-03-15 08:58:20,20.475,38.727,203.57,561.2,0.0,0.0,0,0
132,2016-03-15 08:58:25,20.48,38.727,201.43,561.2,0.0,0.0,0,0
133,2016-03-15 08:58:30,20.48,38.727,200.0,556.6,0.0,0.0,0,0
134,2016-03-15 08:58:35,20.48,38.727,202.86,552.0,0.0,0.0,0,0
135,2016-03-15 08:58:40,20.48,38.727,199.285,558.9000000000001,0.0,0.0,0,0
136,2016-03-15 08:58:45,20.48,38.727,200.0,561.2,0.0,0.0,0,0
137,2016-03-15 08:58:50,20.48,38.727,200.0,561.2,0.0,0.0,0,0
138,2016-03-15 08:58:55,20.49,38.727,201.43,561.2,0.0,0.0,0,0
139,2016-03-15 08:59:00,20.48,38.727,200.0,554.3,0.0,0.0,0,0
140,2016-03-15 08:59:05,20.48,38.727,200.0,565.8,0.0,0.0,0,0
141,2016-03-15 08:59:10,20.48,38.727,200.0,565.8,0.0,0.0,0,0
142,2016-03-15 08:59:15,20.49,38.768,200.0,565.8,0.0,0.0,0,0
143,2016-03-15 08:59:20,20.48,38.727,202.145,565.8,0.0,0.0,0,0
144,2016-03-15 08:59:25,20.48,38.727,201.43,565.8,0.0,0.0,0,0
145,2016-03-15 08:59:30,20.48,38.727,201.43,565.8,0.0,0.0,0,0
146,2016-03-15 08:59:35,20.49,38.727,201.43,561.2,0.0,0.0,0,0
147,2016-03-15 08:59:40,20.49,38.727,201.43,565.8,0.0,0.0,0,0
148,2016-03-15 08:59:45,20.48680463900206,38.72698484560406,201.020861714841,565.7337110433523,-7.884186541471904e-166,8.437649587526852e-167,0,0
149,2016-03-15 08:59:50,20.49,38.727,200.9533333333333,567.3333333333334,0.0,0.0,0,0
150,2016-03-15 08:59:55,20.5,38.727,201.43,575.0,0.0,0.0,0,0
151,2016-03-15 09:00:00,20.5,38.727,200.715,570.4,0.0,0.0,0,0
152,2016-03-15 09:00:05,20.5,38.727,201.43,575.0,0.0,0.0,0,0
153,2016-03-15 09:00:10,20.49,38.727,201.43,575.0,0.0,0.0,0,0
154,2016-03-15 09:00:15,20.5,38.687,201.43,570.4,0.0,0.0,0,0
155,2016-03-15 09:00:20,20.5,38.687,202.145,570.4,0.0,0.0,0,0
156,2016-03-15 09:00:25,20.5,38.687,202.86,598.0,0.0,0.0,0,0
157,2016-03-15 09:00:30,20.49,38.687,201.43,579.6,0.0,0.0,0,0
158,2016-03-15 09:00:35,20.5,38.687,205.71,570.4,0.0,0.0,0,0
159,2016-03-15 09:00:40,20.5,38.70699999999999,201.43,577.3,0.0,0.0,0,0
160,2016-03-15 09:00:45,20.5,38.687,202.86,575.0,0.0,0.0,0,0
161,2016-03-15 09:00:50,20.50696915686754,38.680298158699,202.7342716347543,576.571384136784,-6.423940977962163e-159,6.874896054004339e-160,0,0
162,2016-03-15 09:00:55,20.51,38.687,201.43,577.3,0.0,0.0,0,0
163,2016-03-15 09:01:00,20.505,38.687,202.145,572.7,0.0,0.0,0,0
164,2016-03-15 09:01:05,20.51,38.687,202.86,579.6,0.0,0.0,0,0
165,2016-03-15 09:01:10,20.5,38.727,202.86,584.2,0.0,0.0,0,0
166,2016-03-15 09:01:15,20.5,38.768,202.86,579.6,0.0,0.0,0,0
167,2016-03-15 09:01:20,20.495,38.727,202.145,579.6,0.0,0.0,0,0
168,2016-03-15 09:01:25,20.5,38.727,202.86,579.6,0.0,0.0,0,0
169,2016-03-15 09:01:30,20.5,38.727,202.86,584.2,0.0,0.0,0,0
170,2016-03-15 09:01:35,20.5,38.727,202.86,579.6,0.0,0.0,0,0
171,2016-03-15 09:01:40,20.5,38.727,202.86,584.2,0.0,0.0,0,0
172,2016-03-15 09:01:45,20.49,38.727,204.29,579.6,0.0,0.0,0,0
173,2016-03-15 09:01:50,20.49,38.727,202.86,588.8,0.0,0.0,0,0
174,2016-03-15 09:01:55,20.49,38.727,202.86,579.6,0.0,0.0,0,0
175,2016-03-15 09:02:00,20.49,38.727,204.29,586.5,0.0,0.0,0,0
176,2016-03-15 09:02:05,20.5,38.727,202.86,584.2,0.0,0.0,0,0
177,2016-03-15 09:02:10,20.5,38.727,201.43,588.8,0.0,0.0,0,0
178,2016-03-15 09:02:15,20.5,38.727,204.29,575.0,0.0,0.0,0,0
179,2016-03-15 09:02:20,20.5,38.7475,202.86,588.8,0.0,0.0,0,0
180,2016-03-15 09:02:25,20.5,38.727,204.29,579.6,0.0,0.0,0,0
181,2016-03-15 09:02:30,20.51,38.727,204.29,584.2,0.0,0.0,0,0
182,2016-03-15 09:02:35,20.5,38.727,204.29,584.2,0.0,0.0,0,0
183,2016-03-15 09:02:40,20.49575147266697,38.72135793224651,203.7431819755859,583.1236834940623,9.296502368799711e-147,-9.94910875902502e-148,0,0
184,2016-03-15 09:02:45,20.49952894920203,38.71610474044399,203.0536097338577,584.5451753520954,1.556026823819822e-146,-1.665258555099198e-147,0,0
185,2016-03-15 09:02:50,20.5025,38.717,203.2175,588.8,0.0,0.0,0,0
186,2016-03-15 09:02:55,20.5,38.727,204.29,593.4,0.0,0.0,0,0
187,2016-03-15 09:03:00,20.5,38.727,204.29,588.8,0.0,0.0,0,0
188,2016-03-15 09:03:05,20.5,38.687,205.0,584.2,0.0,0.0,0,0
189,2016-03-15 09:03:10,20.5,38.687,204.29,593.4,0.0,0.0,0,0
190,2016-03-15 09:03:15,20.5,38.727,205.71,588.8,0.0,0.0,0,0
191,2016-03-15 09:03:20,20.495,38.70699999999999,202.145,598.0,0.0,0.0,0,0
192,2016-03-15 09:03:25,20.5,38.687,201.43,584.2,0.0,0.0,0,0
193,2016-03-15 09:03:30,20.5,38.687,204.29,593.4,0.0,0.0,0,0
194,2016-03-15 09:03:35,20.5,38.727,204.29,584.2,0.0,0.0,0,0
195,2016-03-15 09:03:40,20.505,38.687,205.0,584.2,0.0,0.0,0,0
196,2016-03-15 09:03:45,20.51,38.687,204.29,584.2,0.0,0.0,0,0
197,2016-03-15 09:03:50,20.51,38.687,204.29,588.8,0.0,0.0,0,0
198,2016-03-15 09:03:55,20.51044952962091,38.68534586135507,204.062969688754,589.5912390813425,-3.31673211498151e-139,3.549563828139232e-140,0,0
199,2016-03-15 09:04:00,20.5129823137657,38.68596265772509,203.8711637255912,586.4617747086221,-5.551468642289185e-139,5.941176918301935e-140,0,0
200,2016-03-15 09:04:05,20.5175,38.687,204.645,583.05,0.0,0.0,0,0
201,2016-03-15 09:04:10,20.52,38.687,205.71,579.6,0.0,0.0,0,0
202,2016-03-15 09:04:15,20.51,38.687,202.86,570.4,0.0,0.0,0,0
203,2016-03-15 09:04:20,20.50391828160027,38.6905078240443,200.3623565550796,570.6321906164502,2.469660933096164e-137,-2.643028985153836e-138,0,0
204,2016-03-15 09:04:25,20.50433417968384,38.69546481852701,199.4795870649249,578.3112679396548,5.478402650418369e-137,-5.862981757275722e-138,0,0
205,2016-03-15 09:04:30,20.50808298792549,38.69818940374621,200.0010240423078,585.2547112930322,5.747943042531392e-137,-6.15144365075975e-138,0,0
206,2016-03-15 09:04:35,20.512,38.69499999999999,201.716,583.28,0.0,0.0,0,0
207,2016-03-15 09:04:40,20.515,38.687,203.575,575.0,0.0,0.0,0,0
208,2016-03-15 09:04:45,20.52,38.687,202.86,579.6,0.0,0.0,0,0
209,2016-03-15 09:04:50,20.52,38.687,201.43,561.2,0.0,0.0,0,0
210,2016-03-15 09:04:55,20.52,38.687,200.0,575.0,0.0,0.0,0,0
211,2016-03-15 09:05:00,20.52,38.687,202.86,572.7,0.0,0.0,0,0
212,2016-03-15 09:05:05,20.53,38.687,201.43,575.0,0.0,0.0,0,0
213,2016-03-15 09:05:10,20.52,38.687,200.0,565.8,0.0,0.0,0,0
214,2016-03-15 09:05:15,20.53,38.687,200.0,575.0,0.0,0.0,0,0
215,2016-03-15 09:05:20,20.52,38.687,200.715,570.4,0.0,0.0,0,0
216,2016-03-15 09:05:25,20.53,38.687,204.29,575.0,0.0,0.0,0,0
217,2016-03-15 09:05:30,20.52,38.687,202.86,575.0,0.0,0.0,0,0
218,2016-03-15 09:05:35,20.53,38.687,201.43,570.4,0.0,0.0,0,0
219,2016-03-15 09:05:40,20.525,38.687,202.145,572.7,0.0,0.0,0,0
220,2016-03-15 09:05:45,20.51932358256441,38.68700005105655,202.934856037284,576.4861936151057,4.124434421754693e-129,-4.413966135180131e-130,0,0
221,2016-03-15 09:05:50,20.51869894983133,38.68700013617167,203.2944318185576,579.2468091064098,1.092163331595952e-128,-1.168832248689046e-129,0,0
222,2016-03-15 09:05:55,20.52100447421883,38.68700021448448,203.3043021532148,580.5330291250891,1.714969300175049e-128,-1.83535865521793e-129,0,0
223,2016-03-15 09:06:00,20.52411852814501,38.68700024513407,203.0450418506497,579.8960363223199,1.956670979826356e-128,-2.094027582809496e-129,0,0
224,2016-03-15 09:06:05,20.52591948402795,38.68700018725954,202.5972257202563,576.887013349279,1.493078002463475e-128,-1.597890781168575e-129,0,0
225,2016-03-15 09:06:10,20.52428571428571,38.687,202.0414285714286,571.0571428571429,0.0,0.0,0,0
226,2016-03-15 09:06:15,20.52,38.687,201.43,565.8,0.0,0.0,0,0
227,2016-03-15 09:06:20,20.52,38.687,201.43,570.4,0.0,0.0,0,0
228,2016-03-15 09:06:25,20.52,38.687,202.86,565.8,0.0,0.0,0,0
229,2016-03-15 09:06:30,20.53,38.687,201.43,556.6,0.0,0.0,0,0
230,2016-03-15 09:06:35,20.53,38.687,204.29,570.4,0.0,0.0,0,0
231,2016-03-15 09:06:40,20.52,38.687,203.575,570.4,0.0,0.0,0,0
232,2016-03-15 09:06:45,20.51675017478443,38.68604905961064,202.1468388645714,568.4099955874638,-7.57401902296066e-125,8.105708578665067e-126,0,0
233,2016-03-15 09:06:50,20.52070268137833,38.6848893430849,201.4493691624396,569.4385192136758,-1.681089141300699e-124,1.799100138623001e-125,0,0
234,2016-03-15 09:06:55,20.52730384728306,38.6847849550167,201.421464879088,571.8677832330499,-1.764231809654982e-124,1.888079350067995e-125,0,0
235,2016-03-15 09:07:00,20.532,38.687,202.002,574.08,0.0,0.0,0,0
236,2016-03-15 09:07:05,20.53187493663406,38.69156885006583,203.0198615362212,574.9498575357138,3.63898281092651e-124,-3.894436242993701e-125,0,0
237,2016-03-15 09:07:10,20.53056233270431,38.69360694699365,203.8639886010466,575.3219465284731,5.262279610000183e-124,-5.631687067170746e-125,0,0
238,2016-03-15 09:07:15,20.53333333333333,38.687,203.8133333333333,576.5333333333333,0.0,0.0,0,0
239,2016-03-15 09:07:20,20.535,38.687,202.86,577.3,0.0,0.0,0,0
240,2016-03-15 09:07:25,20.52,38.727,202.86,575.0,0.0,0.0,0,0
241,2016-03-15 09:07:30,20.54,38.687,202.86,584.2,0.0,0.0,0,0
242,2016-03-15 09:07:35,20.53,38.687,202.86,579.6,0.0,0.0,0,0
243,2016-03-15 09:07:40,20.53,38.687,203.57,579.6,0.0,0.0,0,0
244,2016-03-15 09:07:45,20.53201125253436,38.68538832740429,203.93097636882,577.6934245858822,1.015113986656881e-120,-1.086374106669618e-121,0,0
245,2016-03-15 09:07:50,20.53126084240666,38.68603710412479,203.5592448655028,573.6860274642139,1.699073688554768e-120,-1.818347185470757e-121,0,0
246,2016-03-15 09:07:55,20.53,38.687,202.3833333333334,571.9333333333333,0.0,0.0,0,0
247,2016-03-15 09:08:00,20.53,38.687,201.43,575.0,0.0,0.0,0,0
248,2016-03-15 09:08:05,20.53,38.687,202.86,575.0,0.0,0.0,0,0
249,2016-03-15 09:08:10,20.53,38.687,201.43,561.2,0.0,0.0,0,0
250,2016-03-15 09:08:15,20.54,38.687,202.86,561.2,0.0,0.0,0,0
251,2016-03-15 09:08:20,20.535,38.687,203.575,577.3,0.0,0.0,0,0
252,2016-03-15 09:08:25,20.53,38.687,202.86,579.6,0.0,0.0,0,0
253,2016-03-15 09:08:30,20.54,38.687,201.43,579.6,0.0,0.0,0,0
254,2016-03-15 09:08:35,20.54,38.687,202.86,570.4,0.0,0.0,0,0
255,2016-03-15 09:08:40,20.54,38.687,202.86,577.3,0.0,0.0,0,0
256,2016-03-15 09:08:45,20.54,38.687,202.86,575.0,0.0,0.0,0,0
257,2016-03-15 09:08:50,20.55,38.687,201.43,575.0,0.0,0.0,0,0
258,2016-03-15 09:08:55,20.54,38.687,201.43,579.6,0.0,0.0,0,0
259,2016-03-15 09:09:00,20.555,38.687,202.86,575.0,0.0,0.0,0,0
260,2016-03-15 09:09:05,20.54,38.687,201.43,570.4,0.0,0.0,0,0
261,2016-03-15 09:09:10,20.55,38.687,201.43,575.0,0.0,0.0,0,0
262,2016-03-15 09:09:15,20.55,38.687,205.71,570.4,0.0,0.0,0,0
263,2016-03-15 09:09:20,20.555,38.687,202.145,577.3,0.0,0.0,0,0
264,2016-03-15 09:09:25,20.56,38.687,204.29,570.4,0.0,0.0,0,0
265,2016-03-15 09:09:30,20.55,38.687,202.86,575.0,0.0,0.0,0,0
266,2016-03-15 09:09:35,20.56,38.687,202.86,575.0,0.0,0.0,0,0
267,2016-03-15 09:09:40,20.55,38.687,202.145,565.8,0.0,0.0,0,0
268,2016-03-15 09:09:45,20.54,38.687,202.86,565.8,0.0,0.0,0,0
269,2016-03-15 09:09:50,20.56,38.687,201.43,575.0,0.0,0.0,0,0
270,2016-03-15 09:09:55,20.55,38.687,202.86,579.6,0.0,0.0,0,0
271,2016-03-15 09:10:00,20.555,38.687,204.29,575.0,0.0,0.0,0,0
272,2016-03-15 09:10:05,20.56,38.687,201.43,575.0,0.0,0.0,0,0
273,2016-03-15 09:10:10,20.56,38.687,202.86,575.0,0.0,0.0,0,0
274,2016-03-15 09:10:15,20.56,38.687,202.86,575.0,0.0,0.0,0,0
275,2016-03-15 09:10:20,20.565,38.687,204.285,572.7,0.0,0.0,0,0
276,2016-03-15 09:10:25,20.55,38.687,202.86,575.0,0.0,0.0,0,0
277,2016-03-15 09:10:30,20.56,38.687,202.86,575.0,0.0,0.0,0,0
278,2016-03-15 09:10:35,20.55,38.687,202.86,570.4,0.0,0.0,0,0
279,2016-03-15 09:10:40,20.56,38.687,205.715,579.6,0.0,0.0,0,0
280,2016-03-15 09:10:45,20.56,38.687,202.86,575.0,0.0,0.0,0,0
281,2016-03-15 09:10:50,20.55,38.687,201.43,579.6,0.0,0.0,0,0
282,2016-03-15 09:10:55,20.56,38.687,202.86,584.2,0.0,0.0,0,0
283,2016-03-15 09:11:00,20.56,38.687,204.29,581.9000000000001,0.0,0.0,0,0
284,2016-03-15 09:11:05,20.56,38.687,202.86,584.2,0.0,0.0,0,0
285,2016-03-15 09:11:10,20.57,38.687,204.29,588.8,0.0,0.0,0,0
286,2016-03-15 09:11:15,20.56,38.687,202.86,575.0,0.0,0.0,0,0
287,2016-03-15 09:11:20,20.56,38.687,203.575,575.0,0.0,0.0,0,0
288,2016-03-15 09:11:25,20.56,38.687,204.29,584.2,0.0,0.0,0,0
289,2016-03-15 09:11:30,20.56,38.687,204.29,584.2,0.0,0.0,0,0
290,2016-03-15 09:11:35,20.55,38.687,201.43,584.2,0.0,0.0,0,0
291,2016-03-15 09:11:40,20.56,38.687,204.29,593.4,0.0,0.0,0,0
292,2016-03-15 09:11:45,20.56,38.687,205.71,588.8,0.0,0.0,0,0
293,2016-03-15 09:11:50,20.56,38.687,205.71,593.4,0.0,0.0,0,0
294,2016-03-15 09:11:55,20.57,38.687,205.71,588.8,0.0,0.0,0,0
295,2016-03-15 09:12:00,20.565,38.687,205.0,600.3,0.0,0.0,0,0
296,2016-03-15 09:12:05,20.56,38.687,205.71,593.4,0.0,0.0,0,0
297,2016-03-15 09:12:10,20.57,38.687,204.29,593.4,0.0,0.0,0,0
298,2016-03-15 09:12:15,20.56,38.687,205.71,593.4,0.0,0.0,0,0
299,2016-03-15 09:12:20,20.565,38.687,206.425,595.7,0.0,0.0,0,0
300,2016-03-15 09:12:25,20.56,38.687,205.71,593.4,0.0,0.0,0,0
301,2016-03-15 09:12:30,20.56,38.687,205.71,593.4,0.0,0.0,0,0
302,2016-03-15 09:12:35,20.56,38.687,205.71,593.4,0.0,0.0,0,0
303,2016-03-15 09:12:40,20.58,38.667,204.285,602.6,0.0,0.0,0,0
304,2016-03-15 09:12:45,20.57,38.647,205.71,602.6,0.0,0.0,0,0
305,2016-03-15 09:12:50,20.58,38.687,205.71,598.0,0.0,0.0,0,0
