AbsT,0
2016-03-15 08:53:05,True
2016-03-15 08:53:10,True
2016-03-15 08:53:15,True
2016-03-15 08:53:20,True
2016-03-15 08:53:25,True
2016-03-15 08:53:30,True
2016-03-15 08:53:35,True
2016-03-15 08:53:40,True
2016-03-15 08:53:45,True
2016-03-15 08:53:50,True
2016-03-15 08:53:55,True
2016-03-15 08:54:00,True
2016-03-15 08:54:05,True
2016-03-15 08:54:10,True
2016-03-15 08:54:15,True
2016-03-15 08:54:20,True
2016-03-15 08:54:25,True
2016-03-15 08:54:30,True
2016-03-15 08:54:35,True
2016-03-15 08:54:40,True
2016-03-15 08:54:45,True
2016-03-15 08:54:50,True
2016-03-15 08:54:55,True
2016-03-15 08:55:00,True
2016-03-15 08:55:05,True
2016-03-15 08:55:10,True
2016-03-15 08:55:15,True
2016-03-15 08:55:20,True
2016-03-15 08:55:25,True
2016-03-15 08:55:30,True
2016-03-15 08:55:35,True
2016-03-15 08:55:40,True
2016-03-15 08:55:45,True
2016-03-15 08:55:50,True
2016-03-15 08:55:55,True
2016-03-15 08:56:00,True
2016-03-15 08:56:05,True
2016-03-15 08:56:10,True
2016-03-15 08:56:15,True
2016-03-15 08:56:20,True
2016-03-15 08:56:25,True
2016-03-15 08:56:30,True
2016-03-15 08:56:35,True
2016-03-15 08:56:40,True
2016-03-15 08:56:45,True
2016-03-15 08:56:50,True
2016-03-15 08:56:55,True
2016-03-15 08:57:00,True
2016-03-15 08:57:05,True
2016-03-15 08:57:10,True
2016-03-15 08:57:15,True
2016-03-15 08:57:20,True
2016-03-15 08:57:25,True
2016-03-15 08:57:30,True
2016-03-15 08:57:35,True
2016-03-15 08:57:40,True
