AbsT,t_score,p_value,t_critical
2016-03-15 08:51:52.810,-8.719490435456912,0.998412270193627,2.3533634348018264
2016-03-15 08:51:57.049,-8.571507985791326,0.9983312621130667,2.3533634348018264
2016-03-15 08:52:00.539,-8.157364382548987,0.9980734477607496,2.3533634348018264
2016-03-15 08:52:04.155,-8.88282274429894,0.9984957506515121,2.3533634348018264
2016-03-15 08:52:08.269,-8.88282274429894,0.9984957506515121,2.3533634348018264
2016-03-15 08:52:12.134,-8.88282274429894,0.9984957506515121,2.3533634348018264
2016-03-15 08:52:16.123,-8.024359858137815,0.9979795582181356,2.3533634348018264
2016-03-15 08:52:20.114,-8.577414085932704,0.9983345986609219,2.3533634348018264
2016-03-15 08:52:24.356,-8.88282274429894,0.9984957506515121,2.3533634348018264
2016-03-15 08:52:28.847,-8.320843425271127,0.9981811120018558,2.3533634348018264
2016-03-15 08:52:32.086,-8.88282274429894,0.9984957506515121,2.3533634348018264
2016-03-15 08:52:36.463,-8.433985795572207,0.998251007611262,2.3533634348018264
2016-03-15 08:52:41.191,-8.683289948728275,0.9983929426755095,2.3533634348018264
2016-03-15 08:52:44.681,-8.88282274429894,0.9984957506515121,2.3533634348018264
2016-03-15 08:52:48.171,-8.157364382548987,0.9980734477607496,2.3533634348018264
2016-03-15 08:52:51.911,-8.320843425271127,0.9981811120018558,2.3533634348018264
2016-03-15 08:52:56.651,-8.894808041088854,0.9985016454202964,2.3533634348018264
2016-03-15 08:53:00.140,-9.362313012616601,0.9987095656660848,2.3533634348018264
2016-03-15 08:53:04.755,-8.88282274429894,0.9984957506515121,2.3533634348018264
2016-03-15 08:53:08.995,-8.444400312405484,0.9982572616414838,2.3533634348018264
2016-03-15 08:53:12.360,-9.04834036034449,0.9985745239463523,2.3533634348018264
2016-03-15 08:53:16.725,-8.571507985791326,0.9983312621130667,2.3533634348018264
2016-03-15 08:53:20.715,-8.320843425271127,0.9981811120018558,2.3533634348018264
2016-03-15 08:53:24.205,-8.706068488920378,0.9984051402448836,2.3533634348018264
2016-03-15 08:53:28.194,-8.444400312405484,0.9982572616414838,2.3533634348018264
2016-03-15 08:53:32.060,-8.444400312405484,0.9982572616414838,2.3533634348018264
2016-03-15 08:53:37.049,-9.029368842202157,0.9985657763327768,2.3533634348018264
2016-03-15 08:53:40.289,-8.033191984550925,0.9979859779812378,2.3533634348018264
2016-03-15 08:53:44.653,-8.571507985791326,0.9983312621130667,2.3533634348018264
2016-03-15 08:53:48.269,-8.444400312405484,0.9982572616414838,2.3533634348018264
2016-03-15 08:53:52.134,-8.512973261245461,0.9982977108935079,2.3533634348018264
2016-03-15 08:53:56.874,-8.444400312405484,0.9982572616414838,2.3533634348018264
2016-03-15 08:54:01.363,-8.433985795572207,0.998251007611262,2.3533634348018264
2016-03-15 08:54:04.353,-8.88282274429894,0.9984957506515121,2.3533634348018264
2016-03-15 08:54:08.593,-8.88282274429894,0.9984957506515121,2.3533634348018264
2016-03-15 08:54:12.832,-8.265615472678773,0.9981456505078516,2.3533634348018264
2016-03-15 08:54:16.197,-7.912474872332118,0.9978958416418199,2.3533634348018264
2016-03-15 08:54:20.813,-8.433985795572207,0.998251007611262,2.3533634348018264
2016-03-15 08:54:24.302,-8.683289948728275,0.9983929426755095,2.3533634348018264
2016-03-15 08:54:28.667,-8.746399502570533,0.9984264381835946,2.3533634348018264
2016-03-15 08:54:32.532,-8.894808041088854,0.9985016454202964,2.3533634348018264
2016-03-15 08:54:36.897,-8.894808041088854,0.9985016454202964,2.3533634348018264
2016-03-15 08:54:40.137,-9.04834036034449,0.9985745239463523,2.3533634348018264
2016-03-15 08:54:45.377,-8.671347848112845,0.9983864985242449,2.3533634348018264
2016-03-15 08:54:48.241,-8.88282274429894,0.9984957506515121,2.3533634348018264
2016-03-15 08:54:52.856,-9.34854918045108,0.998704009518726,2.3533634348018264
2016-03-15 08:54:56.846,-8.433985795572207,0.998251007611262,2.3533634348018264
2016-03-15 08:55:00.711,-9.401475288410529,0.9987252030001541,2.3533634348018264
2016-03-15 08:55:04.467,-9.184063984336872,0.9986350905843873,2.3533634348018264
2016-03-15 08:55:08.316,-9.04834036034449,0.9985745239463523,2.3533634348018264
2016-03-15 08:55:12.806,-9.34854918045108,0.998704009518726,2.3533634348018264
2016-03-15 08:55:16.061,-8.683289948728275,0.9983929426755095,2.3533634348018264
2016-03-15 08:55:20.535,-9.112170402671287,0.9986034419949544,2.3533634348018264
2016-03-15 08:55:24.651,-8.420109210838735,0.998242628374062,2.3533634348018264
2016-03-15 08:55:28.265,-8.365612640547548,0.998209202836271,2.3533634348018264
2016-03-15 08:55:33.130,-8.827890456128227,0.9984683368861736,2.3533634348018264
2016-03-15 08:55:36.621,-9.242996396189211,0.9986603288507923,2.3533634348018264
2016-03-15 08:55:41.360,-8.932682573185376,0.9985200736167688,2.3533634348018264
2016-03-15 08:55:44.100,-9.34854918045108,0.998704009518726,2.3533634348018264
2016-03-15 08:55:48.090,-8.21711893778594,0.9981137538617999,2.3533634348018264
2016-03-15 08:55:53.079,-9.34854918045108,0.998704009518726,2.3533634348018264
2016-03-15 08:55:56.210,-8.746399502570533,0.9984264381835946,2.3533634348018264
2016-03-15 08:56:00.685,-8.827890456128227,0.9984683368861736,2.3533634348018264
2016-03-15 08:56:04.299,-9.547948595156052,0.9987815128373078,2.3533634348018264
2016-03-15 08:56:08.540,-9.184063984336872,0.9986350905843873,2.3533634348018264
2016-03-15 08:56:12.654,-9.362313012616601,0.9987095656660848,2.3533634348018264
2016-03-15 08:56:17.269,-9.362313012616601,0.9987095656660848,2.3533634348018264
2016-03-15 08:56:20.884,-8.671347848112845,0.9983864985242449,2.3533634348018264
2016-03-15 08:56:24.374,-9.184063984336872,0.9986350905843873,2.3533634348018264
2016-03-15 08:56:28.613,-9.34854918045108,0.998704009518726,2.3533634348018264
2016-03-15 08:56:32.108,-9.34854918045108,0.998704009518726,2.3533634348018264
2016-03-15 08:56:36.223,-10.06554204290422,0.9989559796465285,2.3533634348018264
2016-03-15 08:56:40.958,-8.671347848112845,0.9983864985242449,2.3533634348018264
2016-03-15 08:56:44.323,-9.01402898633841,0.9985586512247083,2.3533634348018264
2016-03-15 08:56:48.187,-9.184063984336872,0.9986350905843873,2.3533634348018264
2016-03-15 08:56:52.678,-8.321465776436726,0.998181506479717,2.3533634348018264
2016-03-15 08:56:56.293,-8.671347848112845,0.9983864985242449,2.3533634348018264
2016-03-15 08:57:00.907,-9.34854918045108,0.998704009518726,2.3533634348018264
2016-03-15 08:57:04.523,-9.547948595156052,0.9987815128373078,2.3533634348018264
2016-03-15 08:57:08.889,-9.547948595156052,0.9987815128373078,2.3533634348018264
2016-03-15 08:57:11.877,-8.839304540771774,0.9984740871234568,2.3533634348018264
2016-03-15 08:57:16.492,-9.627787810902674,0.9988108231298704,2.3533634348018264
2016-03-15 08:57:19.982,-9.689149316718016,0.9988327181430702,2.3533634348018264
2016-03-15 08:57:25.096,-8.683289948728275,0.9983929426755095,2.3533634348018264
2016-03-15 08:57:28.336,-8.968568794754882,0.998537258629965,2.3533634348018264
2016-03-15 08:57:31.957,-9.34854918045108,0.998704009518726,2.3533634348018264
2016-03-15 08:57:36.941,-9.112170402671287,0.9986034419949544,2.3533634348018264
2016-03-15 08:57:40.806,-8.722327744956482,0.9984137720148865,2.3533634348018264
2016-03-15 08:57:44.547,-9.112170402671287,0.9986034419949544,2.3533634348018264
2016-03-15 08:57:48.661,-8.827890456128227,0.9984683368861736,2.3533634348018264
2016-03-15 08:57:52.655,-8.683289948728275,0.9983929426755095,2.3533634348018264
2016-03-15 08:57:56.641,-7.922729216339845,0.9979037029129564,2.3533634348018264
2016-03-15 08:58:00.505,-8.968568794754882,0.998537258629965,2.3533634348018264
2016-03-15 08:58:04.495,-8.968568794754882,0.998537258629965,2.3533634348018264
2016-03-15 08:58:07.985,-8.683289948728275,0.9983929426755095,2.3533634348018264
2016-03-15 08:58:12.350,-8.968568794754882,0.998537258629965,2.3533634348018264
2016-03-15 08:58:16.716,-8.611658506086323,0.9983537715654528,2.3533634348018264
2016-03-15 08:58:20.580,-9.242996396189211,0.9986603288507923,2.3533634348018264
2016-03-15 08:58:24.069,-9.112170402671287,0.9986034419949544,2.3533634348018264
2016-03-15 08:58:28.059,-9.112170402671287,0.9986034419949544,2.3533634348018264
2016-03-15 08:58:32.300,-8.611658506086323,0.9983537715654528,2.3533634348018264
2016-03-15 08:58:36.540,-8.625291084001766,0.9983613229722119,2.3533634348018264
2016-03-15 08:58:40.655,-8.611658506086323,0.9983537715654528,2.3533634348018264
2016-03-15 08:58:44.898,-10.68140713369594,0.9991229609642265,2.3533634348018264
2016-03-15 08:58:48.503,-8.611658506086323,0.9983537715654528,2.3533634348018264
2016-03-15 08:58:52.492,-9.546284236881208,0.9987808916939018,2.3533634348018264
2016-03-15 08:58:56.847,-8.84605456821269,0.9984774742448068,2.3533634348018264
2016-03-15 08:59:00.838,-8.303788282154352,0.9981702574137212,2.3533634348018264
2016-03-15 08:59:04.827,-9.112170402671287,0.9986034419949544,2.3533634348018264
2016-03-15 08:59:08.068,-8.611658506086323,0.9983537715654528,2.3533634348018264
2016-03-15 08:59:12.807,-8.968568794754882,0.998537258629965,2.3533634348018264
2016-03-15 08:59:16.547,-9.089090149333778,0.9985930759564873,2.3533634348018264
2016-03-15 08:59:20.152,-8.991278051752854,0.998547997266566,2.3533634348018264
2016-03-15 08:59:24.141,-8.968568794754882,0.998537258629965,2.3533634348018264
2016-03-15 08:59:28.131,-9.112170402671287,0.9986034419949544,2.3533634348018264
2016-03-15 08:59:32.372,-8.611658506086323,0.9983537715654528,2.3533634348018264
2016-03-15 08:59:36.862,-8.84605456821269,0.9984774742448068,2.3533634348018264
2016-03-15 08:59:40.101,-9.089090149333778,0.9985930759564873,2.3533634348018264
2016-03-15 08:59:44.832,-8.84605456821269,0.9984774742448068,2.3533634348018264
2016-03-15 08:59:49.071,-9.051431695426723,0.9985759426388564,2.3533634348018264
2016-03-15 08:59:52.185,-8.249725441111204,0.9981352785506021,2.3533634348018264
2016-03-15 08:59:56.426,-8.452295416983791,0.9982619830448903,2.3533634348018264
2016-03-15 08:59:59.916,-8.145322351971984,0.9980651876094232,2.3533634348018264
2016-03-15 09:00:04.780,-8.112097092855453,0.9980421529133567,2.3533634348018264
2016-03-15 09:00:08.020,-8.452295416983791,0.9982619830448903,2.3533634348018264
2016-03-15 09:00:12.760,-8.84605456821269,0.9984774742448068,2.3533634348018264
2016-03-15 09:00:16.384,-8.780682051447648,0.9984442471313071,2.3533634348018264
2016-03-15 09:00:20.480,-8.557701564926273,0.9983234278533845,2.3533634348018264
2016-03-15 09:00:24.344,-8.780682051447648,0.9984442471313071,2.3533634348018264
2016-03-15 09:00:28.835,-8.452295416983791,0.9982619830448903,2.3533634348018264
2016-03-15 09:00:33.074,-9.089090149333778,0.9985930759564873,2.3533634348018264
2016-03-15 09:00:36.690,-8.112097092855453,0.9980421529133567,2.3533634348018264
2016-03-15 09:00:40.554,-8.557701564926273,0.9983234278533845,2.3533634348018264
2016-03-15 09:00:44.793,-8.557701564926273,0.9983234278533845,2.3533634348018264
2016-03-15 09:00:49.399,-8.452295416983791,0.9982619830448903,2.3533634348018264
2016-03-15 09:00:52.639,-8.25432516659808,0.9981382888150137,2.3533634348018264
2016-03-15 09:00:56.003,-8.165348296234477,0.9980788985967958,2.3533634348018264
2016-03-15 09:01:00.493,-8.112097092855453,0.9980421529133567,2.3533634348018264
2016-03-15 09:01:04.234,-8.165348296234477,0.9980788985967958,2.3533634348018264
2016-03-15 09:01:08.598,-8.562613996840419,0.9983262209078705,2.3533634348018264
2016-03-15 09:01:12.468,-8.557701564926273,0.9983234278533845,2.3533634348018264
2016-03-15 09:01:16.943,-8.557701564926273,0.9983234278533845,2.3533634348018264
2016-03-15 09:01:20.923,-8.956217682798357,0.9985313739433154,2.3533634348018264
2016-03-15 09:01:24.038,-8.902355879810875,0.998505342018641,2.3533634348018264
2016-03-15 09:01:28.278,-8.452295416983791,0.9982619830448903,2.3533634348018264
2016-03-15 09:01:32.768,-8.618430884446528,0.998357528686022,2.3533634348018264
2016-03-15 09:01:36.882,-8.780682051447648,0.9984442471313071,2.3533634348018264
2016-03-15 09:01:40.122,-8.31260685073711,0.9981758805694273,2.3533634348018264
2016-03-15 09:01:44.362,-8.31260685073711,0.9981758805694273,2.3533634348018264
2016-03-15 09:01:48.227,-9.478244085738126,0.998755135739331,2.3533634348018264
2016-03-15 09:01:52.467,-8.562379332046707,0.998326087624867,2.3533634348018264
2016-03-15 09:01:56.072,-9.089614849914048,0.9985933127448459,2.3533634348018264
2016-03-15 09:02:01.061,-9.329565089713688,0.9986962939682366,2.3533634348018264
2016-03-15 09:02:04.052,-9.374279109864968,0.9987143705017003,2.3533634348018264
2016-03-15 09:02:08.416,-8.452295416983791,0.9982619830448903,2.3533634348018264
2016-03-15 09:02:12.907,-8.31260685073711,0.9981758805694273,2.3533634348018264
2016-03-15 09:02:16.156,-9.45557234199832,0.9987463936093871,2.3533634348018264
2016-03-15 09:02:20.138,-8.956217682798357,0.9985313739433154,2.3533634348018264
2016-03-15 09:02:24.379,-8.956217682798357,0.9985313739433154,2.3533634348018264
2016-03-15 09:02:28.368,-8.31260685073711,0.9981758805694273,2.3533634348018264
2016-03-15 09:02:35.213,-8.509932407468467,0.9982959436409322,2.3533634348018264
2016-03-15 09:02:36.579,-9.686186773109956,0.9988316733762835,2.3533634348018264
2016-03-15 09:02:40.818,-8.205042115103613,0.9981056982110817,2.3533634348018264
2016-03-15 09:02:44.182,-9.157822566666647,0.9986236498500832,2.3533634348018264
2016-03-15 09:02:52.653,-8.618430884446528,0.998357528686022,2.3533634348018264
2016-03-15 09:02:53.268,-8.509932407468467,0.9982959436409322,2.3533634348018264
2016-03-15 09:02:56.132,-9.157822566666647,0.9986236498500832,2.3533634348018264
2016-03-15 09:02:59.996,-8.907886460366987,0.9985080429944838,2.3533634348018264
2016-03-15 09:03:04.612,-8.423756902502822,0.9982448361298719,2.3533634348018264
2016-03-15 09:03:08.352,-8.14216642936735,0.9980630150877666,2.3533634348018264
2016-03-15 09:03:11.966,-8.31260685073711,0.9981758805694273,2.3533634348018264
2016-03-15 09:03:16.082,-8.423756902502822,0.9982448361298719,2.3533634348018264
2016-03-15 09:03:20.322,-8.618430884446528,0.998357528686022,2.3533634348018264
2016-03-15 09:03:24.062,-9.235513294474814,0.9986571585913143,2.3533634348018264
2016-03-15 09:03:28.426,-9.157822566666647,0.9986236498500832,2.3533634348018264
2016-03-15 09:03:32.906,-8.423756902502822,0.9982448361298719,2.3533634348018264
2016-03-15 09:03:36.398,-8.31260685073711,0.9981758805694273,2.3533634348018264
2016-03-15 09:03:40.502,-8.618430884446528,0.998357528686022,2.3533634348018264
2016-03-15 09:03:44.491,-8.509932407468467,0.9982959436409322,2.3533634348018264
2016-03-15 09:03:48.356,-8.044370517464857,0.9979940646820191,2.3533634348018264
2016-03-15 09:03:52.971,-8.509932407468467,0.9982959436409322,2.3533634348018264
2016-03-15 09:03:56.836,-7.8894553013730535,0.9978780518351857,2.3533634348018264
2016-03-15 09:04:00.201,-8.056775435236743,0.998002988425652,2.3533634348018264
2016-03-15 09:04:04.440,-7.894163829892332,0.9978817067585651,2.3533634348018264
2016-03-15 09:04:08.170,-7.683081471286063,0.9977093280591087,2.3533634348018264
2016-03-15 09:04:12.525,-7.76375984427576,0.9977773259463752,2.3533634348018264
2016-03-15 09:04:16.140,-8.633214507366228,0.9983656908981514,2.3533634348018264
2016-03-15 09:04:21.130,-7.76375984427576,0.9977773259463752,2.3533634348018264
2016-03-15 09:04:23.994,-8.052276559905458,0.997999758136477,2.3533634348018264
2016-03-15 09:04:28.485,-9.157822566666647,0.9986236498500832,2.3533634348018264
2016-03-15 09:04:33.600,-8.681358711631804,0.998391902859356,2.3533634348018264
2016-03-15 09:04:36.714,-8.633214507366228,0.9983656908981514,2.3533634348018264
2016-03-15 09:04:39.954,-8.306002478311864,0.9981716714468359,2.3533634348018264
2016-03-15 09:04:45.193,-8.509932407468467,0.9982959436409322,2.3533634348018264
2016-03-15 09:04:47.934,-8.306002478311864,0.9981716714468359,2.3533634348018264
2016-03-15 09:04:52.923,-8.056775435236743,0.998002988425652,2.3533634348018264
2016-03-15 09:04:56.664,-9.066350693344823,0.998582763135041,2.3533634348018264
2016-03-15 09:05:00.528,-8.358542554365442,0.9982048049710732,2.3533634348018264
2016-03-15 09:05:04.768,-8.983135497884186,0.9985441588944582,2.3533634348018264
2016-03-15 09:05:08.508,-8.26039191966525,0.9981422493521422,2.3533634348018264
2016-03-15 09:05:12.498,-9.066350693344823,0.998582763135041,2.3533634348018264
2016-03-15 09:05:15.987,-8.26039191966525,0.9981422493521422,2.3533634348018264
2016-03-15 09:05:20.228,-8.1473884375502,0.9980666081487632,2.3533634348018264
2016-03-15 09:05:23.967,-8.61203528014289,0.9983539808873103,2.3533634348018264
2016-03-15 09:05:28.582,-8.039622242387592,0.9979906349667094,2.3533634348018264
2016-03-15 09:05:32.322,-8.61203528014289,0.9983539808873103,2.3533634348018264
2016-03-15 09:05:36.062,-8.039622242387592,0.9979906349667094,2.3533634348018264
2016-03-15 09:05:39.927,-8.039622242387592,0.9979906349667094,2.3533634348018264
2016-03-15 09:05:44.417,-8.538300992171308,0.9983123368574482,2.3533634348018264
2016-03-15 09:05:48.407,-8.61203528014289,0.9983539808873103,2.3533634348018264
2016-03-15 09:05:52.771,-7.7962996956596005,0.9978039970564625,2.3533634348018264
2016-03-15 09:05:56.386,-8.895544241565293,0.9985020065109402,2.3533634348018264
2016-03-15 09:06:00.876,-8.039622242387592,0.9979906349667094,2.3533634348018264
2016-03-15 09:06:04.735,-8.358542554365442,0.9982048049710732,2.3533634348018264
2016-03-15 09:06:07.974,-8.194197512974862,0.9980984257015081,2.3533634348018264
2016-03-15 09:06:12.339,-8.358542554365442,0.9982048049710732,2.3533634348018264
2016-03-15 09:06:17.455,-8.358542554365442,0.9982048049710732,2.3533634348018264
2016-03-15 09:06:20.445,-8.358542554365442,0.9982048049710732,2.3533634348018264
2016-03-15 09:06:24.299,-8.66301797959446,0.9983819833415717,2.3533634348018264
2016-03-15 09:06:28.539,-8.66301797959446,0.9983819833415717,2.3533634348018264
2016-03-15 09:06:32.894,-8.331339249380767,0.9981877496868237,2.3533634348018264
2016-03-15 09:06:36.384,-8.531683389347005,0.9983085314909653,2.3533634348018264
2016-03-15 09:06:40.873,-8.895544241565293,0.9985020065109402,2.3533634348018264
2016-03-15 09:06:43.988,-8.375458540669806,0.9982153036647398,2.3533634348018264
2016-03-15 09:06:48.478,-7.619799414318538,0.9976540585392005,2.3533634348018264
2016-03-15 09:06:52.718,-7.645843406800011,0.9976770157901822,2.3533634348018264
2016-03-15 09:06:55.958,-8.039622242387592,0.9979906349667094,2.3533634348018264
2016-03-15 09:07:00.073,-7.713824165838123,0.9977355584476633,2.3533634348018264
2016-03-15 09:07:04.070,-8.331339249380767,0.9981877496868237,2.3533634348018264
2016-03-15 09:07:08.928,-7.988945316818903,0.9979535433854941,2.3533634348018264
2016-03-15 09:07:13.043,-7.82474734345335,0.9978269688384007,2.3533634348018264
2016-03-15 09:07:16.782,-7.645843406800011,0.9976770157901822,2.3533634348018264
2016-03-15 09:07:20.522,-7.369403466341623,0.9974172702098443,2.3533634348018264
2016-03-15 09:07:25.012,-8.100230707626048,0.9980338382895525,2.3533634348018264
2016-03-15 09:07:28.502,-8.1473884375502,0.9980666081487632,2.3533634348018264
2016-03-15 09:07:32.366,-7.369403466341623,0.9974172702098443,2.3533634348018264
2016-03-15 09:07:36.627,-7.645843406800011,0.9976770157901822,2.3533634348018264
2016-03-15 09:07:40.846,-7.443714599923672,0.9974907105552775,2.3533634348018264
2016-03-15 09:07:44.607,-7.645843406800011,0.9976770157901822,2.3533634348018264
2016-03-15 09:07:48.076,-8.620856244813151,0.9983588714476622,2.3533634348018264
2016-03-15 09:07:52.586,-8.484820253647978,0.9982812560437092,2.3533634348018264
2016-03-15 09:07:56.921,-8.961208662248023,0.9985337556610506,2.3533634348018264
2016-03-15 09:08:00.786,-8.832418048478715,0.998470621241768,2.3533634348018264
2016-03-15 09:08:04.276,-8.620856244813151,0.9983588714476622,2.3533634348018264
2016-03-15 09:08:08.140,-8.620856244813151,0.9983588714476622,2.3533634348018264
2016-03-15 09:08:12.505,-8.373585030209254,0.998214144898225,2.3533634348018264
2016-03-15 09:08:16.516,-8.26461644358229,0.9981450006577572,2.3533634348018264
2016-03-15 09:08:20.380,-8.26461644358229,0.9981450006577572,2.3533634348018264
2016-03-15 09:08:24.591,-8.334169310469875,0.9981895339684195,2.3533634348018264
2016-03-15 09:08:28.585,-8.373585030209254,0.998214144898225,2.3533634348018264
2016-03-15 09:08:32.685,-8.26461644358229,0.9981450006577572,2.3533634348018264
2016-03-15 09:08:36.675,-8.050643218618463,0.9979985836542038,2.3533634348018264
2016-03-15 09:08:40.654,-7.809198648363604,0.9978144526374854,2.3533634348018264
2016-03-15 09:08:44.019,-8.26461644358229,0.9981450006577572,2.3533634348018264
2016-03-15 09:08:48.009,-8.576133759903295,0.998333876112736,2.3533634348018264
2016-03-15 09:08:52.373,-7.717498713972849,0.9977386670794133,2.3533634348018264
2016-03-15 09:08:56.989,-8.050643218618463,0.9979985836542038,2.3533634348018264
2016-03-15 09:09:00.229,-7.539020503758427,0.9975809209413149,2.3533634348018264
2016-03-15 09:09:03.969,-7.447290650920346,0.9974941748283261,2.3533634348018264
2016-03-15 09:09:08.834,-8.811820824688768,0.9984601925557496,2.3533634348018264
2016-03-15 09:09:12.074,-7.6855188685122044,0.9977114222979433,2.3533634348018264
2016-03-15 09:09:16.817,-8.393479161543642,0.9982263988207402,2.3533634348018264
2016-03-15 09:09:20.679,-7.809662808611774,0.9978148276481551,2.3533634348018264
2016-03-15 09:09:24.293,-7.506861770538506,0.9975509671093645,2.3533634348018264
2016-03-15 09:09:28.533,-7.97772002991543,0.9979452052108706,2.3533634348018264
2016-03-15 09:09:33.266,-8.155131019191819,0.9980719193249202,2.3533634348018264
2016-03-15 09:09:36.506,-7.381302555967172,0.9974292187780092,2.3533634348018264
